bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_e0038	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_f0038	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_h0038	bnchmk_i0036	bnchmk_i0038	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0024	bnchmk_l0025	bnchmk_l0026	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0014	bnchmk_u0015	bnchmk_u0016	bnchmk_u0017	bnchmk_u0018	bnchmk_u0036
H2228_042_0	2018	3	74290.51258	828.0896908	0.000954481	1.359099362	1.357802127	1124.381944	992.61	731.04	131.77	92.24	0	74290.51258	649.4872147	15211.97636	1.136705772	1.359099362	1.359099362	59078.53622	1.4163629		0	828.0896908	828.0896908	1125.45617	1125.45617	1	731.041718	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.071284439	0.166845609	0.212279473	n/a	n/a	n/a	73641.02536	1	73641.02536	719.0733015	359.4141197	649.4872147	75369	Not in Metro Area
H2228_043_0	2018	3	131438.2449	797.32	0.003289807	1.464969251	1.460149785	1164.206626	1062.52	727.68	101.69	71.18	0	131438.2449	343.7351225	3697.48554	1.144070211	1.464969251	1.464969251	127740.7594	1.474257747		0	797.32	797.32	1168.049283	1168.049283	1	727.6787705	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.06690682	0.118317062	0.212279473	n/a	n/a	n/a	131094.5098	1	131094.5098	2355.596575	812.1584758	343.7351225	134606	"Urban Honolulu, HI"
H2228_044_0	2018	3	139059.402	869.2378269	0.001721303	1.510357663	1.507757879	1310.600182	1218.43	808.11	92.17	64.52	0	139059.402	715.5069428	15643.45841	1.437134463	1.510357663	1.510357663	123415.9436	1.519638993		0	869.2378269	869.2378269	1312.860013	1312.860013	1	808.1072014	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.081280141	0.169088607	0.212279473	n/a	n/a	n/a	101811.1984	0.735928379	138343.895	1326.407607	640.1904225	715.5069428	141026	"Atlanta-Sandy Springs-Roswell, GA"
H2228_045_0	2018	3	75837.06108	848.57	0.00272535	1.498364287	1.49428072	1268.001791	1197.23	801.21	70.77	49.54	0	75837.06108	279.9113432	4101.040223	1.224579669	1.498364287	1.498364287	71736.02086	1.514016141		0	848.57	848.57	1271.466983	1271.466983	1	801.2082228	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.072823682	0.157364465	0.212279473	n/a	n/a	n/a	75557.14974	1	75557.14974	734.0426657	366.896251	279.9113432	76938	"Washington-Arlington-Alexandria, DC-VA-MD-WV"
H2228_046_0	2018	3	99488.0727	826.9003984	0.001056096	1.307948937	1.306567617	1080.401283	928.57	710.69	151.83	106.28	0	99488.0727	818.0045695	20543.70495	1.15977915	1.307948937	1.307948937	78944.36775	1.346507183		0	826.9003984	826.9003984	1081.543497	1081.543497	1	710.694179	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.072494497	0.13552019	0.212279473	n/a	n/a	n/a	87252.66537	0.884287069	98670.06813	1535.491628	620.4356692	818.0045695	101644	"Albuquerque, NM"
H2228_047_0	2018	4	24917.91263	829.1532999	0.004381117	0.961576853	0.957364072	793.8015794	727.63	760.03	66.17	46.32	0	24917.91263	58.59591448	22561.57852	0.932628311	0.961576853	0.961576853	2356.334115	1.238755205		0	829.1532999	829.1532999	797.2946206	797.2946206	1	760.0347887	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.072684861	0.130602782	0.212279473	n/a	n/a	n/a	24859.31672	1	24859.31672	101.8690578	126.2183096	58.59591448	25146	"Albuquerque, NM"
H2228_048_0	2018	5	24032.02168	890.4821464	0.004144947	1.031541584	1.027265899	914.7619422	787.98	767.07	126.78	88.75	0	24032.02168	60.72526009	23429.9023	1.008564165	1.031541584	1.031541584	602.1193835	1.925647789		0	890.4821464	890.4821464	918.5693639	918.5693639	1	767.065276	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.082490791	0.165625976	0.212279473	n/a	n/a	n/a	23971.29642	1	23971.29642	98.24737099	121.730949	60.72526009	24252	"St. Louis, MO-IL"
H2228_049_0	2018	4	6098.180002	818.95	0.004381117	0.940006866	0.935888585	766.445957	702.26	750.37	64.19	44.93	0	6098.180002	100.2833047	5521.512535	0.911707694	0.940006866	0.940006866	576.6674676	1.210967584		0	818.95	818.95	769.8186227	769.8186227	1	750.367096	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.071284439	0.166845609	0.212279473	n/a	n/a	n/a	5997.896698	1	5997.896698	24.9304932	30.88950439	100.2833047	6154	Not in Metro Area
H2230_002_0	2018	8	98031.46786	874.1750869	0.000699126	0.97141217	0.97073303	848.5906309	925.37	953.27	0	0	79.09	98031.46786	109.8675876	95836.93322	0.949444393	0.97141217	1.290312471	2194.534634	1.930761048		0	874.1750869	874.1750869	849.1843182	1127.959017	1	953.269304	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.069476325	0.133432189	0.212279473	n/a	n/a	n/a	23379.25921	0.238754873	97921.60027	466.9372472	410.5948946	109.8675876	98909	n/a
H2230_017_0	2018	7	97136.46367	878.4282046	0.003453212	0.669297049	0.666985824	585.89916	497.48	745.86	88.42	61.89	0	97136.46367	245.3894341	92158.83339	0.643344052	0.669297049	0.548139148	4977.63029	1.149806407		0	878.4282046	878.4282046	587.9294049	481.500888	1	745.8629284	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.0700336	0.133041261	0.212279473	n/a	n/a	n/a	29263.63382	0.302026106	96891.07424	92.49294054	100.0433847	245.3894341	97329	n/a
H2230_018_1	2018	7	225068.3787	884.3731311	0.003992035	0.675648701	0.672951488	595.1402148	549.81	817.01	45.33	31.73	0	225068.3787	0	221186.6488	0.663426166	0.675648701	0	3881.729942	1.372106675		0	884.3731311		597.5255576		1	817.0128301	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.070277755	0.131096023	0.212279473	n/a	n/a	n/a	78713.96762	0.34973357	225068.3787	413.0917549	234.5295125	0	225716	n/a
H2230_018_2	2018	7	53946.90553	855.79	0.001701531	0.727363509	0.726125878	621.4112647	586.42	807.6	34.99	24.49	0	53946.90553	0	53198.56893	0.716706414	0.727363509	0	748.3366048	1.484966719		0	855.79		622.4704173		1	807.6010209	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.066700201	0.136988203	0.212279473	n/a	n/a	n/a	53946.90553	1	53946.90553	62.5881524	58.50631637	0	54068	"Worcester, MA-CT"
H2237_001_0	2018	11	84819.35149	882.8800947	0.001183325	1.456053115	1.45433013	1283.999123	996.01	684.86	287.99	201.59	0	84819.35149	465.3514935	1520.228584	1.456053115	1.456053115	1.311089816	83299.12291	1.456053115		0	882.8800947	882.8800947	1285.520312	1157.535101	1	684.8582582	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079841435	0.151372083	0.212279473	n/a	n/a	n/a	59301	0.703001636	84354	1163.378734	188.0695155	465.3514935	86170.79974	"Milwaukee-Waukesha-West Allis, WI"
H2237_007_0	2018	9	6373.605177	890.6918946	0	2.575477453	2.575477453	2293.956892	2140.21	831	153.75	107.63	0	6373.605177	92.60517744	12.92165267	2.575477453	2.575477453	2.677044094	6360.683525	2.575477453		0	890.6918946	890.6918946	2293.956892	2384.421476	1	830.9954324	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079903046	0.151960468	0.212279473	n/a	n/a	n/a	5156	0.820888394	6281	267.0474884	90.45156866	92.60517744	6731.104235	"Milwaukee-Waukesha-West Allis, WI"
H2237_009_0	2018	11	12278	898.4016558	0.001183325	1.319868846	1.318307012	1184.369203	955.64	724.9	228.73	160.11	0	12278	0	220.0602365	1.319868846	1.319868846	0	12057.93976	1.319868846		0	898.4016558		1185.772357		1	724.8994287	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.080015612	0.152188184	0.212279473	n/a	n/a	n/a	10076	0.82065483	12278	0	0	0	12278	"Milwaukee-Waukesha-West Allis, WI"
H2237_010_0	2018	9	11297	831.7749978	0	2.287499165	2.287499165	1902.684613	1766.88	772.41	135.8	95.06	0	11297	0	22.90319311	2.287499165	2.287499165	0	11274.09681	2.287499165		0	831.7749978		1902.684613		1	772.4068395	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079683332	0.147596767	0.212279473	n/a	n/a	n/a	11297	1	11297	0	0	0	11297	Not in Metro Area
H2241_007_1	2018	7	21379	846.3543719	0.005524387	1.081938074	1.075961029	910.6443209	577.27	536.52	333.37	166.69	0	21379	253	19556	1.081938074	1.081938074	1.059340187	1823	1.081938074		0	846.3543719	846.3543719	915.7030188	896.5771989	1	536.5157142	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.058410916	0.130458867	0.212279473	n/a	n/a	n/a	13249	0.62714191	21126	48	173	253	21600	Not in Metro Area
H2241_007_2	2018	7	48433	826.21	0.006981088	1.049943947	1.042614197	861.4182755	535.61	513.72	325.81	162.91	0	48433	335	47053	1.049943947	1.049943947	1.101365551	1380	1.049943947		0	826.21	826.21	867.4741888	909.9592316	1	513.718307	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.056964188	0.118388278	0.212279473	n/a	n/a	n/a	48098	1	48098	12	155	335	48600	Not in Metro Area
H2241_007_3	2018	7	61366	869.38	0.004335806	0.958942011	0.954784225	830.0703093	562.29	588.92	267.78	133.89	0	61366	167	57354	0.958942011	0.958942011	0.951297545	4012	0.958942011		0	869.38	869.38	833.6850054	827.0390597	1	588.9184021	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.053935502	0.106684374	0.212279473	n/a	n/a	n/a	61199	1	61199	211	223	167	61800	"Oakland-Hayward-Berkeley, CA"
H2247_001_0	2018	4	17379.69613	844.9420383	0.001673097	1.300113745	1.297938529	1096.682827	996.62	767.85	100.06	65.04	0	17379.69613	83.85644074	739.1345569	1.107624815	1.300113745	1.300113745	16640.56158	1.30866365		0	844.9420383	844.9420383	1098.520758	1098.520758	1	767.8483823	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.078818488	0.169754072	0.212279473	n/a	n/a	n/a	17295.83969	1	17295.83969	168.2216887	84.08217914	83.85644074	17632	Not in Metro Area
H2256_001_1	2018	7	23940.36228	862.516611	0.002021633	1.41270967	1.40985369	1216.022227	1143.49	811.07	72.53	50.77	0	23940.36228		23791.17016	1.41270967	1.41270967		149.1921206	1.41270967		0	862.516611		1218.485557		1	811.0699771	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070873364	0.128505631	0.212279473	n/a	n/a	n/a	18759.27682	0.783583665	23940.36228	120.1367265	140.3275689	0	24200.82658	"Cambridge-Newton-Framingham, MA"
H2256_001_2	2018	7	127390.0531	894.6740478	0.001377961	1.406693482	1.404755113	1256.797943	1147.46	816.84	109.34	76.54	0	127390.0531		126593.8031	1.406693482	1.406693482		796.2500389	1.406693482		0	894.6740478		1258.532152		1	816.8398815	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070569248	0.128022177	0.212279473	n/a	n/a	n/a	80913.20015	0.635161052	127390.0531	717.9482432	917.8328827	0	129025.8342	"Cambridge-Newton-Framingham, MA"
H2256_001_6	2018	7	21083.31655	824.9943698	0.000807808	1.394745813	1.393619126	1149.727933	983.48	705.7	166.25	116.38	0	21083.31655		20942.82801	1.394745813	1.394745813		140.4885444	1.394745813		0	824.9943698		1150.657443		1	705.7021402	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.071612833	0.152064027	0.212279473	n/a	n/a	n/a	21083.31655	1	21083.31655	80.8473309	110.1753223	0	21274.3392	"Springfield, MA"
H2256_015_1	2018	7	38626.35986	863.6259078	0.001740721	1.198126227	1.196040624	1032.931669	991.25	828.78	41.68	29.18	0	38626.35986		38370.71739	1.198126227	1.198126227		255.6424699	1.198126227		0	863.6259078		1034.73285		1	828.7761974	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070785107	0.128042274	0.212279473	n/a	n/a	n/a	28073.02175	0.726784037	38626.35986	181.0886953	242.2953346	0	39049.74389	"Cambridge-Newton-Framingham, MA"
H2256_015_2	2018	7	158578.7159	894.4907186	0.002703707	1.163935717	1.160788775	1038.314786	963.84	830.33	74.47	52.13	0	158578.7159		157444.7043	1.163935717	1.163935717		1134.011579	1.163935717		0	894.4907186		1041.129696		1	830.3319438	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070568079	0.128086353	0.212279473	n/a	n/a	n/a	102339.105	0.645352085	158578.7159	465.9150275	748.7222488	0	159793.3532	"Cambridge-Newton-Framingham, MA"
H2256_015_6	2018	7	20065.2457	826.5845458	0.004112522	1.118369524	1.113770205	920.6252392	798.46	716.9	122.17	85.52	0	20065.2457		19778.95497	1.118369524	1.118369524		286.2907265	1.118369524		0	826.5845458		924.4269651		1	716.8983299	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.071612833	0.152064027	0.212279473	n/a	n/a	n/a	20065.2457	1	20065.2457	49.74836491	61.60585282	0	20176.59992	"Springfield, MA"
H2256_016_1	2018	6	1093.559606	862.7954263	0	1.407695135	1.407695135	1214.552924	1183.31	840.6	31.24	21.87	0	1093.559606		1093.559606	1.407695135	1.407695135		0	0		0	862.7954263		1214.552924		1	840.6010437	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070851121	0.128388325	0.212279473	n/a	n/a	n/a	841.2835053	0.769307407	1093.559606	0	0	0	1093.559606	"Cambridge-Newton-Framingham, MA"
H2256_016_2	2018	6	5237.832338	896.6622116	0	1.310586682	1.310586682	1175.153552	1102.36	841.12	72.79	50.95	0	5237.832338		5237.832338	1.310586682	1.310586682		0	0		0	896.6622116		1175.153552		1	841.119489	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070344314	0.127588413	0.212279473	n/a	n/a	n/a	3135.82188	0.598686952	5237.832338	19.32102925	32.39836839	0	5289.551735	"Cambridge-Newton-Framingham, MA"
H2256_016_6	2018	6	842.6627735	825.2862995	0.003822666	1.353753267	1.34857832	1112.963212	981.61	727.89	131.35	91.95	0	842.6627735		842.6627735	1.353753267	1.353753267		0	0		0	825.2862995		1117.234024		1	727.8850514	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.071612833	0.152064027	0.212279473	n/a	n/a	n/a	842.6627735	1	842.6627735	13.19590852	6.429849667	0	862.2885317	"Springfield, MA"
H2256_018_1	2018	7	16297.06521	863.2713089	0.002637207	1.073710111	1.070878515	924.4586973	882.33	823.93	42.13	29.49	0	16297.06521		16170.55306	1.073710111	1.073710111		126.5121505	1.073710111		0	863.2713089		926.9031325		1	823.9309947	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.07081325	0.12818942	0.212279473	n/a	n/a	n/a	12140.34652	0.74494066	16297.06521	57.43423036	11.42750311	0	16365.92694	"Cambridge-Newton-Framingham, MA"
H2256_018_7	2018	7	50165.05411	896.2247465	0.002093073	0.96719681	0.965172396	865.011386	807.84	836.99	57.17	40.02	0	50165.05411		49796.70126	0.96719681	0.96719681		368.3528526	0.96719681		0	896.2247465		866.8257156		1	836.9903691	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.07045153	0.127812564	0.212279473	n/a	n/a	n/a	30134.11531	0.600699348	50165.05411	69.62388718	196.4455801	0	50431.12358	"Cambridge-Newton-Framingham, MA"
H2256_018_8	2018	7	7132.06872	827.3898603	0.001924831	0.965586836	0.963728245	797.3789776	680.8	706.42	116.58	81.61	0	7132.06872		7005.327596	0.965586836	0.965586836		126.7411243	0.965586836		0	827.3898603		798.9167572		1	706.4232099	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.071612833	0.152064027	0.212279473	n/a	n/a	n/a	7132.06872	1	7132.06872	34.4716986	22.91408785	0	7189.454507	"Springfield, MA"
H2256_019_1	2018	6	715.3063806	861.88428	0	1.096189538	1.096189538	944.7885308	936.75	854.55	8.04	5.63	0	715.3063806		715.3063806	1.096189538	1.096189538		0	0		0	861.88428		944.7885308		1	854.5511223	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070923958	0.128773803	0.212279473	n/a	n/a	n/a	583.6621694	0.815961084	715.3063806	0	0	0	715.3063806	"Cambridge-Newton-Framingham, MA"
H2256_019_7	2018	6	2353.598394	896.2466901	0	1.012426851	1.012426851	907.384214	873.41	862.69	33.97	23.78	0	2353.598394		2353.598394	1.012426851	1.012426851		0	0		0	896.2466901		907.384214		1	862.6894865	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070629852	0.128118281	0.212279473	n/a	n/a	n/a	1407.803072	0.598149232	2353.598394	0	18.70763377	0	2372.306027	"Cambridge-Newton-Framingham, MA"
H2256_019_8	2018	6	551.4171647	828.0949905	0	0.774005494	0.774005494	640.9500721	575.55	743.6	65.4	45.78	0	551.4171647		551.4171647	0.774005494	0.774005494		0	0		0	828.0949905		640.9500721		1	743.599373	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.071612833	0.152064027	0.212279473	n/a	n/a	n/a	551.4171647	1	551.4171647	0	0	0	551.4171647	"Springfield, MA"
H2256_026_1	2018	7	42622.66784	863.4727266	0.011228088	0.853140328	0.843561193	728.3920831	638.42	756.82	89.97	62.98	0	42622.66784		42223.91107	0.853140328	0.853140328		398.7567677	0.853140328		0	863.4727266		736.663405		1	756.8152797	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070797257	0.128105727	0.212279473	n/a	n/a	n/a	31311.78025	0.734627414	42622.66784	45.85766945	43.962862	0	42712.48837	"Cambridge-Newton-Framingham, MA"
H2256_026_2	2018	7	141451.9736	897.6371912	0.007884983	0.83059485	0.824045624	739.6939991	629.48	763.89	110.21	77.15	0	141451.9736		140309.0773	0.83059485	0.83059485		1142.896324	0.83059485		0	897.6371912		745.5728284		1	763.8897433	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070443159	0.127789062	0.212279473	n/a	n/a	n/a	80810.15537	0.571290406	141451.9736	137.277355	185.5831748	0	141774.8341	"Cambridge-Newton-Framingham, MA"
H2256_026_3	2018	7	20127.07431	828.7524017	0.00894508	0.825148322	0.817767304	677.7266174	560.09	684.9	117.64	82.35	0	20127.07431		19461.21621	0.825148322	0.825148322		665.8580973	0.825148322		0	828.7524017		683.8436534		1	684.9014349	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.071612833	0.152064027	0.212279473	n/a	n/a	n/a	20127.07431	1	20127.07431	0	76.24989806	0	20203.3242	"Springfield, MA"
H2256_028_0	2018	7	183962.7153	880.3572614	0.01313668	0.782552299	0.77227216	679.8754038	549.12	711.04	130.76	91.53	0	183962.7153		179914.1612	0.782552299	0.782552299		4048.554154	0.782552299		0	880.3572614		688.925599		1	711.0446659	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.069645295	0.129911962	0.212279473	n/a	n/a	n/a	86105.05344	0.468057091	183962.7153	225.6130225	225.6716608	0	184414	n/a
H2256_029_0	2018	7	46748.34203	898.0018377	0.000318759	1.749127536	1.748569987	1570.219061	1500.86	858.34	69.36	48.55	0	46748.34203	17.17505103	0	1.749127536	1.749127536	1.749127536	46748.34203	1.749127536		0	898.0018377	898.0018377	1570.719742	1570.719742	1	858.3356751	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.069506575	0.12636778	0.212279473	n/a	n/a	n/a	18713.71306	0.400454649	46731.16698	141.694171	437.9638013	17.17505103	47328	n/a
H2256_033_0	2018	7	55062.47465	855.79	0.003043102	1.428583871	1.424236545	1218.847393	1135.67	797.39	83.18	58.23	0	55062.47465		54748.93449	1.428583871	1.428583871		313.5401535	1.428583871		0	855.79		1222.567791		1	797.3886108	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.066700201	0.136988203	0.212279473	n/a	n/a	n/a	55062.47465	1	55062.47465	60.54721605	302.2811496	0	55425.30301	"Worcester, MA-CT"
H2256_034_0	2018	7	24711.79399	855.79	0.002190199	1.286263977	1.283446803	1098.360939	1025.09	798.7	73.27	51.29	0	24711.79399		24552.80267	1.286263977	1.286263977		158.9913216	1.286263977		0	855.79		1100.771849		1	798.7008093	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.066700201	0.136988203	0.212279473	n/a	n/a	n/a	24711.79399	1	24711.79399	34.14827633	79.55270594	0	24825.49497	"Worcester, MA-CT"
H2256_036_0	2018	7	75360.91869	855.79	0.005082999	1.078324231	1.072843109	918.1284046	806.88	752.1	111.25	77.88	0	75360.91869		74609.333	1.078324231	1.078324231		751.5856869	1.078324231		0	855.79		922.8190936		1	752.0950574	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.066700201	0.136988203	0.212279473	n/a	n/a	n/a	75360.91869	1	75360.91869	57.71589279	158.7187052	0	75577.35329	"Worcester, MA-CT"
H2256_039_0	2018	6	726.6001268	855.79	0	1.380254131	1.380254131	1181.207683	1131.63	819.87	49.58	34.71	0	726.6001268		726.6001268	1.380254131	1.380254131		0	0		0	855.79		1181.207683		1	819.8707573	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.066700201	0.136988203	0.212279473	n/a	n/a	n/a	726.6001268	1	726.6001268	0	0	0	726.6001268	"Worcester, MA-CT"
H2256_040_0	2018	6	2246.042613	855.79	0	1.497012073	1.497012073	1281.127962	1203.86	804.18	77.27	54.09	0	2246.042613		2246.042613	1.497012073	1.497012073		0	0		0	855.79		1281.127962		1	804.1752113	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.066700201	0.136988203	0.212279473	n/a	n/a	n/a	2246.042613	1	2246.042613	9.463907229	9.463907229	0	2264.970427	"Worcester, MA-CT"
H2256_041_0	2018	6	5024.362845	855.79	0.001185079	1.035740541	1.034513106	885.3259712	785.61	759.4	99.72	69.8	0	5024.362845		5024.362845	1.035740541	1.035740541		0	0		0	855.79		886.3763974		1	759.4007222	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.066700201	0.136988203	0.212279473	n/a	n/a	n/a	5024.362845	1	5024.362845	0	12.42584268	0	5036.788687	"Worcester, MA-CT"
H2256_042_0	2018	6	2141.838997	862.147746	0	0.845752698	0.845752698	729.163782	662.21	782.98	66.95	46.87	0	2141.838997		2129.239944	0.845752698	0.845752698		12.59905292	0.845752698		0	862.147746		729.163782		1	782.9830183	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070902852	0.128661705	0.212279473	n/a	n/a	n/a	1718.763168	0.802470761	2141.838997	0	12.37231607	0	2154.211313	"Cambridge-Newton-Framingham, MA"
H2261_005_0	2018	7	38583.45889	867.2457313	1.40664E-05	1.221368585	1.221351405	1059.211792	1201.15	983.46	0	0	116.21	38583.45889	51.83479444	36192.49698	1.171032196	1.221368585	1.985226236	2390.961911	1.983321164		0	867.2457313	867.2457313	1059.226692	1721.678978	1	983.4597934	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.069625271	0.135892866	0.212279473	n/a	n/a	n/a	10172.08631	0.263993189	38531.62409	202.0900846	283.4510278	51.83479444	39069	n/a
H2261_022_1	2018	6	44488.12329	881.2681619	0.003627905	0.717578705	0.714975398	630.0850545	554.68	775.8	75.41	52.79	0	44488.12329	0	42563.25327	0.69129306	0.717578705	0	1924.870017	1.298814095		0	881.2681619		632.3792664		1	775.8029183	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.070406163	0.132252622	0.212279473	n/a	n/a	n/a	13911.81032	0.312708411	44488.12329	80.58447264	40.29223632	0	44609	n/a
H2261_022_2	2018	6	8724.726891	855.79	0.003824694	0.772256301	0.769302657	658.3615208	605	786.43	53.36	37.35	0	8724.726891	0	8279.978992	0.739288349	0.772256301	0	444.7478992	1.386028626		0	855.79		660.8892201		1	786.4265052	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.066700201	0.136988203	0.212279473	n/a	n/a	n/a	8724.726891	1	8724.726891	19.93697479	15.33613445	0	8760	"Worcester, MA-CT"
