bid_id	contract_year	version	summ_d0025	summ_d0027	summ_d0028	summ_d0029	summ_d0031	summ_d0032	summ_d0033	summ_d0034	summ_d0055	summ_e0014	summ_e0025	summ_e0027	summ_e0028	summ_e0029	summ_i0023	summ_i0025	summ_i0026	summ_i0027	summ_i0028	summ_i0029	summ_i0030	summ_j0023	summ_j0025	summ_j0026	summ_j0027	summ_j0028	summ_j0029	summ_j0030	summ_k0023	summ_k0025	summ_k0026	summ_k0027	summ_k0028	summ_k0029	summ_k0030	summ_l0013	summ_l0014	summ_l0023	summ_l0025	summ_l0026	summ_l0027	summ_l0028	summ_l0029	summ_l0030	summ_l0031	summ_m0025	summ_m0026	summ_m0027	summ_r0013	summ_r0014	summ_r0022	summ_r0024	summ_r0025	summ_r0027	summ_r0029	summ_r0030	summ_r0031	summ_r0035	summ_r0036	summ_r0041	summ_r0042
H4461_004_0	2018	3	600.1713693	109.9997692	96.17889412	806.3500326	879.5413286	935.3404838	1.065488	1.063441198	06/01/2017 at 5:15 PM	109	96.24883741	17.64054476	15.42410588	129.3134881	n/a	67.20341135	0	0	0	0	67.20341135	n/a	12.31708162	0	n/a	n/a	n/a	12.31708162	n/a	10.76950704	0	n/a	n/a	n/a	10.76950704	0	0	90.29	90.29	0	0	0	0	90.29	0	112.17	17.14	109	90.29	0	129.31	-90.29	0	39.02	0	39.02	39		0		0
H4461_022_0	2018	3	1009.767759	122.2353734	173.4078646	1305.410997	875.9315241	1347.768755	1.540143	1.538669083	08/04/2017 at 1:00 PM	109	21.63352858	2.618802612	3.715135447	27.96746664	n/a	3.759330448	17.86068725	0	1.7	0	23.3200177	n/a	0.455078068	2.162089012	n/a	n/a	n/a	2.61716708	n/a	0.645591483	3.067223735	n/a	n/a	n/a	3.712815218	0	0	29.65	4.86	23.09	0	1.7	0	29.65	0	4.86	23.11	109	4.86	23.09	27.97	-4.86	-23.09	0.02	0	0.02	0	1.7	1.7	0	0
H4461_025_0	2018	3	598.6187016	118.8319103	35.615362	753.0659738	866.708048	877.3727884	1.018483	1.012304882	08/04/2017 at 12:58 PM	109	54.31866187	10.78280772	3.231738001	68.33320759	n/a	45.32569462	8.974519332	0	2.4	16.3	73.00021396	n/a	8.997612108	1.781533509	n/a	n/a	n/a	10.77914562	n/a	2.696693267	0.533947159	n/a	n/a	n/a	3.230640426	0	0	87.01	57.02	11.29	0	2.4	16.3	87.01	0	57.02	11.31	109	57.02	11.29	68.33	-57.02	-11.29	0.02	0	0.02	0	2.4	2.4	16.3	16.3
H4461_029_0	2018	3	712.0671927	119.0720542	-21.25068772	809.8885592	903.0222301	970.296945	1.082195	1.074499511	08/04/2017 at 1:01 PM	109	64.01066731	10.70387981	-1.910312279	72.80423484	n/a	52.10235576	11.89579604	0	28.7	10.8	103.4981518	n/a	8.712568972	1.989217992	n/a	n/a	n/a	10.70178696	n/a	-1.554924736	-0.355014034	n/a	n/a	n/a	-1.909938771	0	0	112.29	59.26	13.53	0	28.7	10.8	112.29	0	59.26	13.54	109	59.26	13.53	72.8	-59.26	-13.53	0.01	0	0.01	0	28.7	28.7	10.8	10.8
H4461_030_1	2018	2	783.1851159	124.7493421	128.5823791	1036.516837	881.1364431	1156.150478	1.314034	1.312112882	08/04/2017 at 1:03 PM	109	111.7234551	17.79582789	18.34262088	147.8619039	n/a	50.35273355	0	0	0	17.1	67.45273355	n/a	8.020415936	0	n/a	n/a	n/a	8.020415936	n/a	8.26685051	0	n/a	n/a	n/a	8.26685051	0	0	83.74	66.64	0	0	0	17.1	83.74	0	134.48	13.38	109	66.64	0	147.86	-66.64	0	81.22	0	81.22	81.2	0	0	17.1	17.1
H4461_030_2	2018	2	741.216635	124.8473383	97.66917792	963.7331512	874.0989116	1068.169471	1.22389	1.222023568	08/04/2017 at 1:06 PM	109	103.2325471	17.38804571	13.60282208	134.2234149	n/a	43.07784128	0	0	0	17.1	60.17784128	n/a	7.255846091	0	n/a	n/a	n/a	7.255846091	n/a	5.676312627	0	n/a	n/a	n/a	5.676312627	0	0	73.11	56.01	0	0	0	17.1	73.11	0	120.65	13.57	109	56.01	0	134.22	-56.01	0	78.21	0	78.21	78.2	0	0	17.1	17.1
H4461_030_3	2018	3	796.9570267	132.5563801	81.83298002	1011.346387	866.3168063	1063.268721	1.230747	1.227343985	08/04/2017 at 1:09 PM	109	83.89529779	13.95414886	8.614519978	106.4639666	n/a	15.16142579	0	0	0	17.1	32.26142579	n/a	2.521771756	0	n/a	n/a	n/a	2.521771756	n/a	1.556802453	0	n/a	n/a	n/a	1.556802453	0	0	36.34	19.24	0	0	0	17.1	36.34	0	94.56	11.9	109	19.24	0	106.46	-19.24	0	87.22	0	87.22	87.2	0	0	17.1	17.1
H4461_031_1	2018	4	606.8222226	114.0417916	95.94262176	816.8066359	884.5663399	946.2185998	1.074897	1.069697723	08/04/2017 at 1:10 PM	109	68.87363077	12.94361339	10.88937824	92.7066224	n/a	58.31181354	0	0	0	12.1	70.41181354	n/a	10.95870164	0	n/a	n/a	n/a	10.95870164	n/a	9.219484821	0	n/a	n/a	n/a	9.219484821	0	0	90.59	78.49	0	0	0	12.1	90.59	0	82.25	10.46	109	78.49	0	92.71	-78.49	0	14.22	0	14.22	14.2	0	0	12.1	12.1
H4461_031_2	2018	2	588.748367	116.2640249	69.20043565	774.2128275	873.7986015	882.2501819	1.012357	1.009672229	08/04/2017 at 1:11 PM	109	62.16245481	12.27563013	7.306464349	81.74454929	n/a	48.31124263	0	0	0	12.1	60.41124263	n/a	9.540339862	0	n/a	n/a	n/a	9.540339862	n/a	5.678417511	0	n/a	n/a	n/a	5.678417511	0	0	75.63	63.53	0	0	0	12.1	75.63	0	70.96	10.78	109	63.53	0	81.74	-63.53	0	18.21	0	18.21	18.2	0	0	12.1	12.1
H4461_031_3	2018	3	664.5105496	123.0798562	57.54719431	845.1376002	864.0179087	938.8028889	1.090935	1.086554896	08/04/2017 at 1:11 PM	109	57.93597062	10.73083179	5.017305686	73.6841081	n/a	42.03426043	0	0	0	12.1	54.13426043	n/a	7.785535884	0	n/a	n/a	n/a	7.785535884	n/a	3.640203687	0	n/a	n/a	n/a	3.640203687	0	0	65.56	53.46	0	0	0	12.1	65.56	0	64.55	9.13	109	53.46	0	73.68	-53.46	0	20.22	0	20.22	20.2	0	0	12.1	12.1
H4461_034_0	2018	2	517.3865873	112.5572235	48.0691537	678.0129645	888.1386871	807.5344278	0.913663	0.909243612	08/04/2017 at 1:12 PM	109	46.53597357	10.12388049	4.323546302	60.98340036	n/a	37.83412463	8.683992301	0	20.2	9.5	76.21811693	n/a	8.230797099	1.889198689	n/a	n/a	n/a	10.11999579	n/a	3.515078273	0.806809011	n/a	n/a	n/a	4.321887284	0	0	90.66	49.58	11.38	0	20.2	9.5	90.66	0	49.58	11.4	109	49.58	11.38	60.98	-49.58	-11.38	0.02	0	0.02	0	20.2	20.2	9.5	9.5
H4490_001_0	2018	4	*	360.1367304	*	1873.704898	885.7054211	2007.358675	2.268756436	2.26639538	08/03/2017 at 5:20 PM	109	*	9.242201587	*	48.08495475	n/a	*	*	0	38.8	0	*	n/a	2.552491475	6.688757781	n/a	n/a	n/a	9.241249256	n/a	*	*	n/a	n/a	n/a	*	0	0	86.88	13.28	34.8	0	38.8	0	86.88	0	13.28	34.8	109	13.28	34.8	48.08	-13.28	-34.8	0	0	0	0	38.8	38.8	0	0
H4497_001_1	2018	10	*	82.65439825	*	669.9301401	882.2836401	851.9412597	0.97174771	0.965609268	08/10/2017 at 11:45 AM	109	*	3.590953109	*	29.1053806	n/a	*	*	0	67.8	21.4	*	n/a	2.033263473	1.558259567	n/a	n/a	n/a	3.591523039	n/a	*	*	n/a	n/a	n/a	*	0	0	118.31	16.48	12.63	0	67.8	21.4	118.31	0	16.48	12.63	109	16.48	12.63	29.11	-16.48	-12.63	0	0	0	0	67.8	67.8	21.4	21.4
H4497_001_2	2018	9	*	92.16020272	*	747.6121677	835.6886172	847.5481475	1.020991914	1.014191327	08/10/2017 at 12:25 PM	109	*	4.407931064	*	35.75754827	n/a	*	*	0	7.8	21.4	*	n/a	2.801989452	1.606243843	n/a	n/a	n/a	4.408233295	n/a	*	*	n/a	n/a	n/a	*	0	0	64.96	22.73	13.03	0	7.8	21.4	64.96	0	22.73	13.03	109	22.73	13.03	35.76	-22.73	-13.03	0	0	0	0	7.8	7.8	21.4	21.4
H4497_002_1	2018	9	*	104.3931557	*	848.8249738	883.3693039	1031.958468	1.170306559	1.168207299	08/10/2017 at 12:27 PM	109	*	4.997673667	*	40.63628685	n/a	*	*	0	31.1	47.3	*	n/a	3.442363877	1.555766454	n/a	n/a	n/a	4.99813033	n/a	*	*	n/a	n/a	n/a	*	0	0	119.04	27.99	12.65	0	31.1	47.3	119.04	0	27.99	12.65	109	27.99	12.65	40.64	-27.99	-12.65	0	0	0	0	31.1	31.1	47.3	47.3
H4497_002_2	2018	9	*	113.9080964	*	924.6055652	835.5091786	1032.399478	1.236608311	1.235653066	08/10/2017 at 12:29 PM	109	*	6.614870825	*	53.69369318	n/a	*	*	0	0	47.3	*	n/a	2.80395054	0	n/a	n/a	n/a	2.80395054	n/a	*	*	n/a	n/a	n/a	*	0	0	70.06	22.76	0	0	0	47.3	70.06	0	41.26	12.43	109	22.76	0	53.69	-22.76	0	30.93	0	30.93	30.9	0	0	47.3	47.3
H4497_003_1	2018	9	*	107.355603	*	871.6356716	884.7489598	1089.660367	1.237254078	1.23160401	08/10/2017 at 12:31 PM	109	*	12.86731704	*	104.4716085	n/a	*	*	0	0	46.4	*	n/a	8.970156711	2.76876456	n/a	n/a	n/a	11.73892127	n/a	*	*	n/a	n/a	n/a	*	0	0	141.71	72.83	22.48	0	0	46.4	141.71	0	72.83	31.64	109	72.83	22.48	104.47	-72.83	-22.48	9.16	0	9.16	9.2	7.10543E-15	0	46.4	46.4
H4497_003_2	2018	9	*	98.54417443	*	800.1854186	832.3970419	904.8843193	1.089629787	1.087082574	08/10/2017 at 12:32 PM	109	*	11.80923336	*	95.89178048	n/a	*	*	0	0	46.4	*	n/a	2.666233759	0	n/a	n/a	n/a	2.666233759	n/a	*	*	n/a	n/a	n/a	*	0	0	68.05	21.65	0	0	0	46.4	68.05	0	66.09	29.8	109	21.65	0	95.89	-21.65	0	74.24	0	74.24	74.2	0	0	46.4	46.4
H4506_003_0	2018	12	666.0722879	109.9066082	71.99163483	847.9705309	980.1418047	1148.767089	1.176406798	1.172041723	08/02/2017 at 11:21 AM	109	87.47588673	14.43413603	9.454727675	111.3647504	n/a	67.48929224	19.98286307	0	25.7	73.5	186.6721553	n/a	11.13620749	3.297312832	n/a	n/a	n/a	14.43352032	n/a	7.294500267	2.159824101	n/a	n/a	n/a	9.454324369	0	0	210.56	85.92	25.44	0	25.7	73.5	210.56	0	85.92	25.44	109	85.92	25.44	111.36	-85.92	-25.44	0	0	0	0	25.7	25.7	73.5	73.5
H4506_010_0	2018	8	*	76.08827848	*	615.8495915	980.1418047	861.9728805	0.884327324	0.87943691	07/06/2017 at 2:44 PM	109	*	11.40174693	*	92.28440083	n/a	*	*	80	0	0	*	n/a	8.926494709	2.474708498	n/a	n/a	n/a	11.40120321	n/a	*	*	n/a	n/a	n/a	*	80	80	172.28	72.25	20.03	80	0	0	172.28	0	72.25	20.03	109	72.25	20.03	92.28	-72.25	-20.03	0	0	0	0		0		0
H4506_029_0	2018	11	*	106.624342	*	755.2929035	980.1418047	1031.934213	1.056118432	1.05284175	08/02/2017 at 11:23 AM	109	*	15.06938284	*	106.7467119	n/a	*	*	0	29.9	57	*	n/a	8.029722698	7.040124313	n/a	n/a	n/a	15.06984701	n/a	*	*	n/a	n/a	n/a	*	0	0	193.65	56.88	49.87	0	29.9	57	193.65	0	56.88	49.87	109	56.88	49.87	106.75	-56.88	-49.87	0	0	0	0	29.9	29.9	57	57
H4513_009_0	2018	4	*	82.02099681	*	497.6097754	934.4539709	833.5705941	0.896836836	0.892040293	06/01/2017 at 11:06 AM	109	*	18.85236699	*	114.3746415	n/a	*	*	104	0	0	*	n/a	10.62164229	8.229959646	n/a	n/a	n/a	18.85160194	n/a	*	*	n/a	n/a	n/a	*	104	104	218.37	64.44	49.93	104	0	0	218.37	0	64.44	49.93	109	64.44	49.93	114.37	-64.44	-49.93	0	0	0	0		0		0
H4513_010_0	2018	5	865.8189588	175.9646882	82.27755699	1124.061204	895.2791712	1397.319304	1.562255192	1.56076378	08/03/2017 at 9:10 AM	109	136.8149964	27.80559139	13.00133654	177.6219244	n/a	57.62312237	79.1903918	0	0	0	136.8135142	n/a	11.71103342	16.09425673	n/a	n/a	n/a	27.80529015	n/a	5.475844212	7.52535147	n/a	n/a	n/a	13.00119568	0	0	177.62	74.81	102.81	0	0	0	177.62	0	74.81	102.81	109	74.81	102.81	177.62	-74.81	-102.81	0	0	0	0	0	0	0	0
H4513_025_0	2018	4	590.4773388	125.1509845	54.9059554	770.5342787	932.5530398	1060.929182	1.141757016	1.137660955	08/05/2017 at 11:02 AM	109	97.21479931	20.60456353	9.039587271	126.8589501	n/a	71.98062172	25.23498215	0	22.3	39.6	159.1156039	n/a	15.25620897	5.348525085	n/a	n/a	n/a	20.60473405	n/a	6.693169316	2.346492767	n/a	n/a	n/a	9.039662083	0	0	188.76	93.93	32.93	0	22.3	39.6	188.76	0	93.93	32.93	109	93.93	32.93	126.86	-93.93	-32.93	0	0	0	0	22.3	22.3	39.6	39.6
H4513_026_0	2018	5	*	130.4197408	*	774.0612251	919.216254	1028.890734	1.124906249	1.119313034	08/03/2017 at 9:11 AM	109	*	19.5688981	*	116.1444206	n/a	*	*	0	23.2	26.3	*	n/a	10.71244348	8.855709801	n/a	n/a	n/a	19.56815328	n/a	*	*	n/a	n/a	n/a	*	0	0	165.64	63.58	52.56	0	23.2	26.3	165.64	0	63.58	52.56	109	63.58	52.56	116.14	-63.58	-52.56	0	0	0	0	23.2	23.2	26.3	26.3
H4513_027_0	2018	4	*	194.5785915	*	1153.234083	920.424691	1425.159551	1.548479997	1.548371708	08/03/2017 at 9:11 AM	109	*	28.65846823	*	169.853847	n/a	*	*	0	6.9	0	*	n/a	9.961481556	18.69633759	n/a	n/a	n/a	28.65781914	n/a	*	*	n/a	n/a	n/a	*	0	0	176.75	59.04	110.81	0	6.9	0	176.75	0	59.04	110.81	109	59.04	110.81	169.85	-59.04	-110.81	0	0	0	0	6.91	6.9	0	0
H4513_028_0	2018	4	*	141.3398695	*	897.722935	920.6063752	1054.322989	1.150296079	1.145248411	08/03/2017 at 9:12 AM	109	*	13.56866692	*	86.18165231	n/a	*	*	0	0	22.3	*	n/a	12.00500135	0.510114156	n/a	n/a	n/a	12.51511551	n/a	*	*	n/a	n/a	n/a	*	0	0	101.79	76.25	3.24	0	0	22.3	101.79	0	76.25	9.93	109	76.25	3.24	86.18	-76.25	-3.24	6.69	0	6.69	6.7	0	0	22.3	22.3
H4513_029_0	2018	4	*	183.9740777	*	1246.518606	920.5839944	1388.45147	1.510072387	1.508228992	08/03/2017 at 9:12 AM	109	*	13.61665026	*	92.2597798	n/a	*	*	0	0	0	*	n/a	5.159757524	8.455449329	n/a	n/a	n/a	13.61520685	n/a	*	*	n/a	n/a	n/a	*	0	0	92.25	34.96	57.29	0	0	0	92.25	0	34.96	57.3	109	34.96	57.29	92.26	-34.96	-57.29	0.01	0	0.01	0	0	0	0	0
H4513_030_0	2018	3	611.3516306	143.6875462	72.45204736	827.4912241	871.9740617	966.2019866	1.111015894	1.108062761	08/02/2017 at 1:41 PM	109	58.22460895	13.6846796	6.900271324	78.80955988	n/a	44.46845305	13.12849993	0	0	12.2	69.79695297	n/a	10.45153489	3.085625105	n/a	n/a	n/a	13.53716	n/a	5.27001206	1.555874968	n/a	n/a	n/a	6.825887027	0	0	90.16	60.19	17.77	0	0	12.2	90.16	0	60.19	18.62	109	60.19	17.77	78.81	-60.19	-17.77	0.85	0	0.85	0.9	0	0	12.2	12.2
H4514_001_0	2018	4	938.9701042	149.9708015	42.97629806	1131.917204	921.8113751	1370.049413	1.489375967	1.486257872	08/03/2017 at 1:52 PM	109	98.7700445	15.77539335	4.520666689	119.0661045	n/a	9.771976069	89.00129987	0	0	0	98.77327594	n/a	1.56076437	14.2151451	n/a	n/a	n/a	15.77590947	n/a	0.447259561	4.07355503	n/a	n/a	n/a	4.520814591	0	0	119.07	11.78	107.29	0	0	0	119.07	0	11.78	107.29	109	11.78	107.29	119.07	-11.78	-107.29	0	0	0	0	-1.42109E-14	0	0	0
H4514_007_0	2018	3	650.8870896	96.09737411	86.93768448	833.9221482	934.0771172	1018.276799	1.098466157	1.09014211	08/03/2017 at 1:53 PM	109	39.32015813	5.805252565	5.251914742	50.37732544	n/a	33.49181344	5.830432217	0	25.7	16.1	81.12224566	n/a	4.944752136	0.860808633	n/a	n/a	n/a	5.805560769	n/a	4.47343442	0.77875915	n/a	n/a	n/a	5.252193569	0	0	92.18	42.91	7.47	0	25.7	16.1	92.18	0	42.91	7.47	109	42.91	7.47	50.38	-42.91	-7.47	0	0	0	0	25.7	25.7	16.1	16.1
H4523_001_0	2018	6	571.1935051	81.61720811	20.92356649	673.7342797	840.7407442	836.806972	1.001641183	0.995321064	08/03/2017 at 4:39 PM	109	66.63493318	9.521391893	2.44092491	78.59724998	n/a	51.78376749	14.85349716	0	24	3.4	94.03726465	n/a	7.399325255	2.122399779	n/a	n/a	n/a	9.521725034	n/a	1.896907252	0.544103063	n/a	n/a	n/a	2.441010315	0	0	106	61.08	17.52	0	24	3.4	106	0	61.08	17.52	109	61.08000013	17.52	78.6	-61.08	-17.52	0	0	0	0	24	24	3.4	3.4
H4523_015_0	2018	4	752.0104722	85.19417751	-37.74437812	799.4602716	941.8645146	957.1302475	1.021028697	1.016207992	08/03/2017 at 4:40 PM	109	75.23816253	8.52362249	-3.776300677	79.98548434	n/a	60.47424115	14.76816902	0	20.3	2.2	97.74241017	n/a	6.851039215	1.673064484	n/a	n/a	n/a	8.524103699	n/a	-3.03528037	-0.741233501	n/a	n/a	n/a	-3.776513872	0	0	102.49	64.29	15.7	0	20.3	2.2	102.49	0	64.29	15.7	109	64.29000013	15.7	79.99	-64.29	-15.7	0	0	0	0	20.3	20.3	2.2	2.2
H4523_020_0	2018	4	495.1600202	71.75196305	11.99561674	578.9076	827.3392711	820.2533033	0.994733475	0.991435233	08/03/2017 at 4:41 PM	109	99.19724382	14.37433695	2.403126403	115.9747072	n/a	66.34834776	32.84486985	0	36.7	4.2	140.0932176	n/a	9.614314571	4.759438952	n/a	n/a	n/a	14.37375352	n/a	1.607337665	0.7956912	n/a	n/a	n/a	2.403028865	0	0	156.87	77.57	38.4	0	36.7	4.2	156.87	0	77.57	38.4	109	77.57000013	38.4	115.97	-77.57	-38.4	0	0	0	0	36.7	36.7	4.2	4.2
H4523_021_0	2018	5	669.8543135	80.23270179	-56.14707756	693.9399377	900.922009	917.9887084	1.02437343	1.018943592	08/03/2017 at 4:43 PM	109	108.9154803	13.04549821	-9.129277508	112.831701	n/a	70.69794842	38.21588992	0	30.7	2.1	141.7138383	n/a	8.467941906	4.57735964	n/a	n/a	n/a	13.04530155	n/a	-5.925890321	-3.203249561	n/a	n/a	n/a	-9.129139882	0	0	145.63	73.24	39.59	0	30.7	2.1	145.63	0	73.24	39.59	109	73.24000013	39.59	112.83	-73.24	-39.59	0	0	0	0	30.7	30.7	2.1	2.1
H4523_024_0	2018	4	703.1216937	75.71081072	-87.84428314	690.9882213	932.2209093	933.3133822	1.005317564	1.001171903	08/03/2017 at 4:44 PM	109	130.6662058	14.06988928	-16.32474049	128.4113546	n/a	91.4073783	39.25744912	0	27.3	1.8	159.7648274	n/a	9.84257317	4.227167682	n/a	n/a	n/a	14.06974085	n/a	-11.41995147	-4.904616807	n/a	n/a	n/a	-16.32456828	0	0	157.51	89.83	38.58	0	27.3	1.8	157.51	0	89.83	38.58	109	89.83000013	38.58	128.41	-89.83	-38.58	0	0	0	0	27.3	27.3	1.8	1.8
H4527_001_0	2018	4	823.0229023	96.32361271	34.41920988	953.7657249	874.36644	1234.270302	1.417410092	1.411616739	08/03/2017 at 1:32 PM	109	151.9197171	17.78013219	6.353354948	176.0532043	n/a	108.4603335	43.45661862	0	0	20.3	172.2169521	n/a	12.69380369	5.086004885	n/a	n/a	n/a	17.77980858	n/a	4.535862819	1.817376494	n/a	n/a	n/a	6.353239313	0	0	196.35	125.69	50.36	0	0	20.3	196.35	0	125.69	50.36	109	125.69	50.36	176.05	-125.69	-50.36	0	0	0	0	0	0	20.3	20.3
H4527_002_0	2018	4	719.4868629	94.20064765	17.28315709	830.9706677	893.2640928	1013.249815	1.141532398	1.134322786	08/03/2017 at 1:33 PM	109	84.76166386	11.09763644	2.036102711	97.89540301	n/a	66.98996818	17.77567593	0	10.5	19.2	114.4656441	n/a	8.770831983	2.327325586	n/a	n/a	n/a	11.09815757	n/a	1.609199839	0.426998484	n/a	n/a	n/a	2.036198322	0	0	127.6	77.37	20.53	0	10.5	19.2	127.6	0	77.37	20.53	109	77.37	20.53	97.9	-77.37	-20.53	0	0	0	0	10.5	10.5	19.2	19.2
H4527_003_0	2018	3	1357.924475	174.3916814	51.5469647	1583.863122	890.7227896	1748.299353	1.964853843	1.96278727	08/03/2017 at 1:33 PM	109	98.68554045	12.67370729	3.746114134	115.1053619	n/a	18.92170653	79.76781041	0	0	0	98.68951694	n/a	2.430023375	10.2441946	n/a	n/a	n/a	12.67421798	n/a	0.718270093	3.027994989	n/a	n/a	n/a	3.746265082	0	0	115.11	22.07	93.04	0	0	0	115.11	0	22.07	93.04	109	22.07	93.04	115.11	-22.07	-93.04	0	0	0	0	-1.42109E-14	0	0	0
H4527_004_0	2018	3	*	183.7993201	*	1705.406261	876.2447729	1783.076331	2.034906668	2.034906668	08/03/2017 at 1:34 PM	109	*	5.859597472	*	54.36904888	n/a	*	*	0	0	0	*	n/a	1.388135658	4.471564321	n/a	n/a	n/a	5.859699979	n/a	*	*	n/a	n/a	n/a	*	0	0	54.37	12.88	41.49	0	0	0	54.37	0	12.88	41.49	109	12.88	41.49	54.37	-12.88	-41.49	0	0	0	0	-7.10543E-15	0	0	0
H4527_005_0	2018	4	796.9705099	98.58450703	22.86252814	918.4175451	900	1147.081211	1.284548888	1.274534679	08/03/2017 at 1:34 PM	109	125.0141738	15.46413643	3.586255742	144.064566	n/a	89.96118727	35.04902434	0	0	16	141.0102116	n/a	11.12811476	4.335531546	n/a	n/a	n/a	15.46364631	n/a	2.580697968	1.005444111	n/a	n/a	n/a	3.586142079	0	0	160.06	103.67	40.39	0	0	16	160.06	0	103.67	40.39	109	103.67	40.39	144.06	-103.67	-40.39	0	0	0	0	0	0	16	16
H4527_006_0	2018	3	*	180.5675214	*	1603.712398	900	1687.396303	1.87693827	1.874884781	08/03/2017 at 1:35 PM	109	*	6.595582067	*	58.57873357	n/a	*	*	0	0	0	*	n/a	2.300284308	4.29544035	n/a	n/a	n/a	6.595724658	n/a	*	*	n/a	n/a	n/a	*	0	0	58.58	20.43	38.15	0	0	0	58.58	0	20.43	38.15	109	20.43	38.15	58.58	-20.43	-38.15	0	0	0	0	0	0	0	0
H4527_013_0	2018	4	631.5268848	92.52019725	12.36339627	736.4104783	842.8332125	935.5290615	1.113994182	1.109981248	08/03/2017 at 1:36 PM	109	105.2955831	15.42605446	2.061370704	122.7830082	n/a	70.77562764	34.51737565	0	0	16.6	121.8930033	n/a	10.36879852	5.05687799	n/a	n/a	n/a	15.42567651	n/a	1.38557384	0.67574636	n/a	n/a	n/a	2.0613202	0	0	139.38	82.53	40.25	0	0	16.6	139.38	0	82.53	40.25	109	82.53	40.25	122.78	-82.53	-40.25	0	0	0	0	0	0	16.6	16.6
H4527_015_0	2018	3	*	171.7668899	*	1404.703857	842.7144272	1525.994348	1.81195092	1.810808381	08/03/2017 at 1:36 PM	109	*	10.38196283	*	84.9033434	n/a	*	*	0	0	0	*	n/a	1.024704624	9.356849381	n/a	n/a	n/a	10.381554	n/a	*	*	n/a	n/a	n/a	*	0	0	84.9	8.38	76.52	0	0	0	84.9	0	8.38	76.52	109	8.38	76.52	84.9	-8.38	-76.52	0	0	0	0	0	0	0	0
H4527_024_0	2018	2	*	102.7261068	*	853.8112082	883.3341558	1042.549422	1.186428995	1.18024353	06/01/2017 at 1:18 PM	109	*	15.89659016	*	132.125	n/a	*	*	0	0	0	*	n/a	13.15642108	2.739567517	n/a	n/a	n/a	15.8959886	n/a	*	*	n/a	n/a	n/a	*	0	0	132.12	109.35	22.77	0	0	0	132.12	0	109.35	22.77	109	109.35	22.77	132.12	-109.35	-22.77	0	0	0	0		0		0
H4527_037_0	2018	5	683.5043369	103.5567049	3.909997358	790.9710391	983.4538725	984.6656224	1.008877291	1.001232137	08/03/2017 at 1:37 PM	109	76.46387051	11.58492499	0.437412779	88.48620828	n/a	64.1186836	12.34846346	0	28.6	18.5	123.5671471	n/a	9.714524458	1.870896961	n/a	n/a	n/a	11.58542142	n/a	0.366791943	0.07063958	n/a	n/a	n/a	0.437431523	0	0	135.59	74.2	14.29	0	28.6	18.5	135.59	0	74.2	14.29	109	74.2	14.29	88.49	-74.2	-14.29	0	0	0	0	28.6	28.6	18.5	18.5
H4590_010_0	2018	4	831.0692862	99.37605177	69.27966184	999.7249998	906.5631538	1320.981585	1.463889937	1.457131342	08/03/2017 at 2:01 PM	109	144.8252795	17.31764693	12.0729361	174.2158625	n/a	114.5362237	30.29249523	0	8.3	26.3	179.428719	n/a	13.69579876	3.622259449	n/a	n/a	n/a	17.31805821	n/a	9.547977504	2.52524532	n/a	n/a	n/a	12.07322282	0	0	208.82	137.78	36.44	0	8.3	26.3	208.82	0	137.78	36.44	109	137.78	36.44	174.22	-137.78	-36.44	0	0	0	0	8.3	8.3	26.3	26.3
H4590_012_0	2018	4	741.1842038	93.11502175	24.50737315	858.8065987	940.5803637	1078.470311	1.152132232	1.146600921	08/03/2017 at 2:02 PM	109	90.43361665	11.36118139	2.990201865	104.7849999	n/a	79.83980421	10.58949733	0	20.7	17.3	128.4293015	n/a	10.03028001	1.330359267	n/a	n/a	n/a	11.36063928	n/a	2.639915778	0.350143407	n/a	n/a	n/a	2.990059185	0	0	142.78	92.51	12.27	0	20.7	17.3	142.78	0	92.51	12.27	109	92.51	12.27	104.78	-92.51	-12.27	0	0	0	0	20.7	20.7	17.3	17.3
H4590_020_0	2018	3	1055.416234	157.4480811	18.65386227	1231.518177	940.8935757	1347.663261	1.433564516	1.432322737	08/03/2017 at 2:02 PM	109	64.69893514	9.651853798	1.143515693	75.49430463	n/a	6.487521693	58.20772436	0	0	0	64.69524605	n/a	0.96781517	8.683488287	n/a	n/a	n/a	9.651303456	n/a	0.114663137	1.028787353	n/a	n/a	n/a	1.14345049	0	0	75.49	7.57	67.92	0	0	0	75.49	0	7.57	67.92	109	7.57	67.92	75.49	-7.57	-67.92	0	0	0	0	-1.42109E-14	0	0	0
H4590_022_0	2018	3	1262.897157	170.6711254	52.21671623	1485.784999	907.4625344	1621.212826	1.788184495	1.78653417	08/03/2017 at 2:03 PM	109	74.82258486	10.11171392	3.093672086	88.02797087	n/a	20.45067464	54.37363495	0	0	0	74.8243096	n/a	2.763756048	7.348190956	n/a	n/a	n/a	10.111947	n/a	0.845569308	2.24817409	n/a	n/a	n/a	3.093743398	0	0	88.03	24.06	63.97	0	0	0	88.03	0	24.06	63.97	109	24.06	63.97	88.03	-24.06	-63.97	0	0	0	0	0	0	0	0
