,ServiceAreaId,IssuerId,TEHBCombInnOonFamilyPerGroupMOOP,EHBPercentTotalPremium,TEHBInnTier1IndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBOutOfNetFamilyPerGroupMOOP,SBCHavingaBabyCoinsurance,OutOfServiceAreaCoverageDescription,TEHBOutOfNetIndividualMOOP,SBCHavingaBabyCopayment,TEHBInnTier1FamilyPerPersonMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonIndividualMOOP,act_value,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesDeductible,SBCHavingaBabyDeductible
250,ALS001,44580,0,0.999,6,25800,12900,51600,0,0,25,0,6450,0,0,60.255479812622106,0,0,5,6
251,ALS001,44580,0,0.999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
252,ALS001,44580,0,0.999,6,25800,12900,51600,0,0,25,0,6450,0,0,60.255479812622106,0,0,5,6
253,ALS002,44580,0,0.999,6,25800,12900,51600,0,0,25,0,6450,0,0,60.255479812622106,0,0,5,6
254,ALS002,44580,0,0.999,6,25800,12900,51600,0,0,25,0,6450,0,0,60.255479812622106,0,0,5,6
255,ALS002,44580,0,0.999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
256,ALS002,44580,0,0.999,6,25800,12900,51600,0,0,25,0,6450,0,0,60.255479812622106,0,0,5,6
257,ALS001,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
258,ALS002,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
259,ALS003,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
260,ALS001,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
261,ALS002,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
262,ALS003,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
263,ALS001,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
264,ALS002,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
265,ALS003,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
266,ALS001,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
267,ALS002,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
268,ALS003,44785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
269,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,61.87,700,0,1,6
270,ALS002,46944,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.34,0,0,0,0
271,ALS001,46944,0,0.997,4,0,8000,0,0,0,0,300,4000,0,0,90.45,800,0,20,0
272,ALS002,46944,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.34,0,0,0,0
273,ALS001,46944,0,0.997,4,0,8000,0,0,0,0,300,4000,0,0,90.45,800,0,20,0
274,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,61.87,700,0,1,6
275,ALS001,46944,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
276,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,61.87,700,0,1,6
277,ALS001,46944,0,1.0,4,0,8000,0,600,0,0,0,4000,0,0,78.1829297542572,0,300,1,1
278,ALS001,46944,0,1.0,4,0,8000,0,600,0,0,0,4000,0,0,78.1829297542572,0,300,1,1
279,ALS001,46944,0,1.0,2,0,4500,0,700,0,0,20,2250,0,0,87.88,600,20,200,600
280,ALS001,46944,0,1.0,700,0,1400,0,400,0,0,20,700,0,0,94.89,600,40,100,100
281,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,0.0,200,0,4,6
282,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,0.0,200,0,4,6
283,ALS001,60075,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68.5,0,0,0,0
284,ALS001,60075,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.7,0,0,0,0
285,ALS001,60075,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.7,0,0,0,0
286,ALS001,60075,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68.5,0,0,0,0
287,ALS002,68259,0,0.9955,3,0,7200,0,0,0,0,0,3600,0,0,70.6476628780365,0,0,3,3
288,ALS002,68259,0,0.9955,3,0,7200,0,0,0,0,0,3600,0,0,70.6476628780365,0,0,3,3
289,ALS001,60075,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.4,0,0,0,0
290,ALS001,60075,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.4,0,0,0,0
291,ALS002,68259,0,0.9955,6,0,13000,0,0,0,0,20,6500,0,0,61.9268357753754,1,0,1,6
292,ALS002,68259,0,0.9955,6,0,13700,0,0,0,0,0,6850,0,0,0.0,200,0,4,6
293,ALS002,68259,0,0.9955,6,0,13700,0,0,0,0,0,6850,0,0,0.0,200,0,4,6
294,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,700,6850,0,0,69.01,1,0,20,2
295,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,700,6850,0,0,69.01,1,0,20,2
296,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,61.87,700,0,1,6
297,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,61.87,700,0,1,6
298,ALS001,46944,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
299,ALS001,46944,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
300,ALS001,46944,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
301,ALS001,46944,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
302,ALS001,46944,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
303,ALS001,46944,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
304,ALS001,46944,0,1.0,6,0,12000,0,0,0,0,400,6000,0,0,78.09,1,0,20,750
305,ALS001,46944,0,1.0,6,0,12000,0,0,0,0,400,6000,0,0,78.09,1,0,20,750
306,ALS001,46944,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
307,ALS001,46944,0,1.0,6,0,12000,0,0,0,0,400,6000,0,0,78.09,1,0,20,750
308,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,700,6850,0,0,68.08,1,0,20,2
309,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,700,6850,0,0,68.08,1,0,20,2
310,ALS001,46944,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
311,ALS001,46944,0,1.0,6,0,13700,0,0,0,0,700,6850,0,0,68.08,1,0,20,2
312,ALS001,46944,0,1.0,4,0,8500,0,0,0,0,600,4250,0,0,73.77,1,0,20,1
313,ALS001,46944,0,1.0,1,0,2000,0,0,0,0,600,1000,0,0,87.54,1,0,20,400
314,ALS001,46944,0,1.0,500,0,1000,0,0,0,0,200,500,0,0,93.8,500,0,20,100
315,ALS001,46944,0,1.0,6,0,13000,0,900,0,0,20,6500,0,0,68.02,1,0,600,3
316,ALS001,46944,0,1.0,6,0,13000,0,900,0,0,20,6500,0,0,68.02,1,0,600,3
317,ALS001,46944,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
318,ALS001,46944,0,1.0,6,0,13000,0,900,0,0,20,6500,0,0,68.02,1,0,600,3
319,ALS001,46944,0,1.0,5,0,10900,0,700,0,0,20,5450,0,0,73.9,600,0,500,2
320,ALS002,68259,0,0.9955,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
321,ALS002,68259,0,0.9955,3,0,7200,0,0,0,0,0,3600,0,0,70.6476628780365,0,0,3,3
322,ALS002,68259,0,0.9955,3,0,6000,0,0,0,0,0,3000,0,0,73.89550805091861,0,0,3,3
323,ALS002,68259,0,0.9955,1,0,2200,0,0,0,0,0,1100,0,0,87.9033446311951,0,0,1,1
324,ALS002,68259,0,0.9955,500,0,1000,0,0,0,0,0,500,0,0,93.9565420150757,0,0,500,500
325,ALS002,68259,0,0.9955,6,0,13200,0,1,0,0,10,6600,0,0,79.51136827468869,900,0,300,1
326,ALS002,68259,0,0.9955,6,0,13200,0,1,0,0,10,6600,0,0,79.51136827468869,900,0,300,1
327,ALS002,68259,0,0.9955,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
328,ALS002,68259,0,0.9955,6,0,13200,0,1,0,0,10,6600,0,0,79.51136827468869,900,0,300,1
329,ALS002,68259,0,0.9955,6,0,13200,0,200,0,0,20,6600,0,0,69.7066605091095,1,0,300,4
330,ALS002,68259,0,0.9955,6,0,13200,0,200,0,0,20,6600,0,0,69.7066605091095,1,0,300,4
331,ALS002,68259,0,0.9955,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
332,ALS002,68259,0,0.9955,6,0,13200,0,200,0,0,20,6600,0,0,69.7066605091095,1,0,300,4
333,ALS002,68259,0,0.9955,5,0,10000,0,300,0,0,20,5000,0,0,73.7395048141479,1,0,300,3
334,ALS002,68259,0,0.9955,1,0,2800,0,500,0,0,10,1400,0,0,87.861156463623,1,0,300,900
335,ALS002,68259,0,0.9955,500,0,1000,0,500,0,0,0,500,0,0,94.6469008922577,500,20,0,0
336,ALS002,68259,0,0.9955,6,0,13200,0,300,0,0,20,6600,0,0,68.1269645690918,1,0,300,5
337,ALS002,68259,0,0.9955,6,0,13200,0,300,0,0,20,6600,0,0,68.1269645690918,1,0,300,5
338,ALS002,68259,0,0.9955,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
339,ALS002,68259,0,0.9955,6,0,13200,0,300,0,0,20,6600,0,0,68.1269645690918,1,0,300,5
340,ALS002,68259,0,0.9955,5,0,10000,0,500,0,0,20,5000,0,0,72.8041231632233,1,0,300,3
341,ALS002,68259,0,0.9955,1,0,3200,0,800,0,0,0,1600,0,0,87.1982634067535,1,0,300,800
342,ALS002,68259,0,0.9955,500,0,1000,0,500,0,0,0,500,0,0,94.94202136993411,500,40,0,0
343,ALS002,68259,0,0.9955,6,0,13000,0,0,0,0,20,6500,0,0,61.9268357753754,1,0,1,6
344,ALS002,68259,0,0.9955,6,0,13000,0,0,0,0,20,6500,0,0,61.9268357753754,1,0,1,6
345,ALS002,68259,0,0.9955,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
346,ALS001,68707,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
347,AZS001,17454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.2,0,0,0,0
348,AZS001,17454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
349,AZS001,17454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
350,AZS001,18156,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.9,0,0,0,0
351,AZS001,18156,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.9,0,0,0,0
352,AZS001,18156,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.4,0,0,0,0
353,AZS001,18156,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.6,0,0,0,0
354,AZS001,18156,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.9,0,0,0,0
355,AZS001,18156,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.9,0,0,0,0
356,AZS001,18156,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.4,0,0,0,0
357,AZS001,18156,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.6,0,0,0,0
358,AZS001,20128,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.2,0,0,0,0
359,AZS001,23307,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,0.0,0,0,5,6
360,ALS001,68707,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
361,AZS001,21463,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.6,0,0,0,0
362,AZS001,21463,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.4,0,0,0,0
363,AZS001,23307,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,0.0,0,0,5,6
364,AZS002,23307,0,1.0,6,0,12600,0,270,0,0,20,6300,0,0,68.6572968959808,160,90,3,3
365,AZS002,23307,0,1.0,6,0,12600,0,270,0,0,20,6300,0,0,68.6572968959808,160,90,3,3
366,AZS002,23307,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
367,ALS001,68707,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
368,ALS001,68707,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
369,ALS001,77233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
370,ALS001,77233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
371,ALS001,77233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
372,ALS001,77233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
373,ALS001,77233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
374,ALS001,77233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
375,ALS001,77233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
376,ALS001,77233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
377,ALS001,77233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
378,ALS001,77233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
379,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
380,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
381,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
382,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
383,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
384,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
385,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
386,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
387,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
388,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
389,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
390,ALS001,82285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
391,AZS001,12303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.4,0,0,0,0
392,AZS001,12303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.4,0,0,0,0
393,AZS001,12303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.4,0,0,0,0
394,AZS001,12303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.4,0,0,0,0
395,AZS001,12303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.8,0,0,0,0
396,AZS001,12303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.8,0,0,0,0
397,AZS001,12303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.4,0,0,0,0
398,AZS001,12303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.4,0,0,0,0
399,AZS001,12303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.8,0,0,0,0
400,AZS001,12303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.8,0,0,0,0
401,AZS001,13576,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.6,0,0,0,0
402,AZS001,13576,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.3,0,0,0,0
403,AZS001,17100,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
404,AZS001,17100,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
405,AZS001,17100,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
406,AZS001,17100,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
407,AZS001,17100,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
408,AZS002,17454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.2,0,0,0,0
409,AZS002,17454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
410,AZS002,17454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.2,0,0,0,0
411,AZS002,17454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0
412,AZS001,17454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.2,0,0,0,0
413,AZS002,23307,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,0.0,0,0,5,6
414,AZS002,23307,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,0.0,0,0,5,6
415,AZS001,51485,0,0.996,3,7000,7000,14000,1,0,7,20,3500,0,0,81.7482233047485,1,0,500,500
416,AZS001,51485,0,0.996,3,7000,7000,14000,1,0,7,20,3500,0,0,81.7482233047485,1,0,500,500
417,AZS002,23307,0,1.0,3,0,7000,0,580,0,0,20,3500,0,0,78.4300982952118,220,180,2,2
418,AZS002,23307,0,1.0,3,0,7000,0,580,0,0,20,3500,0,0,78.4300982952118,220,180,2,2
419,AZS001,51485,0,0.996,6,13700,13700,27400,1,0,13,20,6850,0,0,68.1166648864746,1,0,1,2
420,AZS001,51485,0,0.996,6,13700,13700,27400,1,0,13,20,6850,0,0,68.1166648864746,1,0,1,2
421,AZS001,23307,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
422,AZS001,23307,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
423,AZS001,23307,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
424,AZS001,23307,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
425,AZS002,23307,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
426,AZS002,23307,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
427,AZS002,23307,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
428,AZS002,23307,0,1.0,6,0,12900,0,0,0,0,0,6450,0,0,60.255479812622106,0,0,5,6
429,AZS001,23307,0,1.0,6,0,12600,0,270,0,0,20,6300,0,0,68.6572968959808,160,90,3,3
430,AZS001,23307,0,1.0,6,0,12600,0,270,0,0,20,6300,0,0,68.6572968959808,160,90,3,3
431,AZS001,23307,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
432,AZS001,23307,0,1.0,6,0,12600,0,270,0,0,20,6300,0,0,68.6572968959808,160,90,3,3
433,AZS001,23307,0,1.0,4,0,9500,0,380,0,0,20,4750,0,0,73.2124745845795,220,120,3,3
434,AZS001,23307,0,1.0,1,0,3000,0,600,0,0,0,1500,0,0,88.0870759487152,420,180,900,900
435,AZS001,23307,0,1.0,750,0,1500,0,250,0,0,0,750,0,0,93.2019531726837,200,50,500,500
436,AZS001,23307,0,1.0,3,0,7000,0,580,0,0,20,3500,0,0,78.4300982952118,220,180,2,2
437,AZS001,23307,0,1.0,3,0,7000,0,580,0,0,20,3500,0,0,78.4300982952118,220,180,2,2
438,AZS001,23307,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
439,AZS001,23307,0,1.0,3,0,7000,0,580,0,0,20,3500,0,0,78.4300982952118,220,180,2,2
440,AZS001,23307,0,1.0,1,0,3000,0,1,0,0,20,1500,0,0,88.8283371925354,600,280,500,500
441,AZS001,23307,0,1.0,1,0,3000,0,1,0,0,20,1500,0,0,88.8283371925354,600,280,500,500
442,AZS001,23307,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
443,AZS001,23307,0,1.0,1,0,3000,0,1,0,0,20,1500,0,0,88.8283371925354,600,280,500,500
444,AZS002,23307,0,1.0,6,0,12600,0,270,0,0,20,6300,0,0,68.6572968959808,160,90,3,3
445,AZS002,23307,0,1.0,4,0,9500,0,380,0,0,20,4750,0,0,73.2124745845795,220,120,3,3
446,AZS002,23307,0,1.0,1,0,3000,0,600,0,0,0,1500,0,0,88.0870759487152,420,180,900,900
447,AZS002,23307,0,1.0,750,0,1500,0,250,0,0,0,750,0,0,93.2019531726837,200,50,500,500
448,AZS002,23307,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
449,AZS002,23307,0,1.0,3,0,7000,0,580,0,0,20,3500,0,0,78.4300982952118,220,180,2,2
450,AZS002,23307,0,1.0,1,0,3000,0,1,0,0,20,1500,0,0,88.8283371925354,600,280,500,500
451,AZS002,23307,0,1.0,1,0,3000,0,1,0,0,20,1500,0,0,88.8283371925354,600,280,500,500
452,AZS002,23307,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
453,AZS002,23307,0,1.0,1,0,3000,0,1,0,0,20,1500,0,0,88.8283371925354,600,280,500,500
454,AZS001,24106,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68.1,0,0,0,0
455,AZS001,24106,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.2,0,0,0,0
456,AZS001,24106,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.2,0,0,0,0
457,AZS001,24106,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68.1,0,0,0,0
458,AZS001,24106,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.1,0,0,0,0
459,AZS001,24106,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.1,0,0,0,0
460,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
461,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
462,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
463,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
464,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
465,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
466,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
467,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
468,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
469,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
470,AZS001,30045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
471,AZS001,31957,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
472,AZS001,31957,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
473,AZS001,31957,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
474,AZS001,31957,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
475,AZS001,33851,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68.9,0,0,0,0
476,AZS001,33851,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68.9,0,0,0,0
477,AZS001,51485,0,0.996,2,4000,4000,8000,1,0,4,20,2000,0,0,88.05159330368039,700,0,800,800
478,AZS001,51485,0,0.996,2,4000,4000,8000,1,0,4,20,2000,0,0,88.05159330368039,700,0,800,800
479,AZS001,51485,0,0.996,4,8000,8000,16000,1,0,8,20,4000,0,0,78.82735729217531,1,0,1,1
480,AZS001,51485,0,0.996,4,8000,8000,16000,1,0,8,20,4000,0,0,78.82735729217531,1,0,1,1
481,AZS001,51485,0,0.996,6,12700,12700,25400,1,0,12,20,6350,0,0,70.4559445381165,1,0,1,1
482,AZS001,51485,0,0.996,6,12700,12700,25400,1,0,12,20,6350,0,0,70.4559445381165,1,0,1,1
483,AZS001,51485,0,0.996,6,12000,12000,24000,900,0,12,20,6000,0,0,68.4682667255402,700,50,2,2
484,AZS001,51485,0,0.996,6,12000,12000,24000,900,0,12,20,6000,0,0,68.4682667255402,700,50,2,2
485,AZS001,51485,0,0.996,6,13700,13700,27400,900,0,13,0,6850,0,0,60.6150686740875,0,2,1,5
486,AZS001,51485,0,0.996,6,13700,13700,27400,900,0,13,0,6850,0,0,60.6150686740875,0,2,1,5
487,AZS001,52147,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
488,AZS001,52147,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
489,AZS002,53901,0,0.9961,6,0,13700,0,0,0,0,110,6850,0,0,61.7739677429199,1,0,310,5
490,AZS002,53901,0,0.9961,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,1,0
491,AZS002,53901,0,0.9961,5,0,11000,0,580,0,0,0,5500,0,0,78.10407876968381,0,380,1,1
492,AZS002,53901,0,0.9961,5,0,11000,0,400,0,0,0,5500,0,0,68.1848526000977,0,200,3,3
493,AZS001,52147,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
494,AZS001,52147,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
495,AZS001,53613,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
496,AZS001,53613,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0
497,AZS001,53613,0,0.0,0,0,0,0,0,0,0,0,0,0,0,71.0,0,0,0,0
498,AZS001,53613,0,0.0,0,0,0,0,0,0,0,0,0,0,0,71.0,0,0,0,0
499,AZS001,53613,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,0,0
500,AZS001,53613,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,0,0
501,AZS002,53901,0,0.9961,5,0,11000,0,830,0,0,60,5500,0,0,78.30001711845401,980,0,310,1
502,AZS004,53901,0,0.9954,5,11000,11000,22000,830,0,11,70,5500,0,0,78.2011985778809,1,0,140,1
503,AZS004,53901,0,0.9954,5,11000,11000,22000,830,0,11,70,5500,0,0,78.2011985778809,1,0,140,1
504,AZS002,53901,0,0.9961,5,0,11000,0,830,0,0,60,5500,0,0,78.30001711845401,980,0,310,1
505,AZS002,53901,0,0.9961,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
506,AZS004,53901,0,0.9954,6,13700,13700,27400,630,0,13,80,6850,0,0,71.7046856880188,1,0,140,2
507,AZS004,53901,0,0.9954,6,13700,13700,27400,630,0,13,80,6850,0,0,71.7046856880188,1,0,140,2
508,AZS002,53901,0,0.9961,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
