bid_id	contract_year	version	summ_d0025	summ_d0027	summ_d0028	summ_d0029	summ_d0031	summ_d0032	summ_d0033	summ_d0034	summ_d0055	summ_e0014	summ_e0025	summ_e0027	summ_e0028	summ_e0029	summ_i0023	summ_i0025	summ_i0026	summ_i0027	summ_i0028	summ_i0029	summ_i0030	summ_j0023	summ_j0025	summ_j0026	summ_j0027	summ_j0028	summ_j0029	summ_j0030	summ_k0023	summ_k0025	summ_k0026	summ_k0027	summ_k0028	summ_k0029	summ_k0030	summ_l0013	summ_l0014	summ_l0023	summ_l0025	summ_l0026	summ_l0027	summ_l0028	summ_l0029	summ_l0030	summ_l0031	summ_m0025	summ_m0026	summ_m0027	summ_r0013	summ_r0014	summ_r0022	summ_r0024	summ_r0025	summ_r0027	summ_r0029	summ_r0030	summ_r0031	summ_r0035	summ_r0036	summ_r0041	summ_r0042
H0150_001_0	2012	5	565.7433	88.248	58.28324192	712.2746	845.4872	889.5185	1.065960368	1.052078102	06/01/2011	96.4	64.3909	10.0441	6.633595316	81.0686	n/a	49.2213	15.17069145	0	16.5	20.6	101.492	n/a	7.6778	2.366414133	n/a	n/a	n/a	10.0443	n/a	5.0708	1.562894419	n/a	n/a	n/a	6.6337	0	0	118.17	61.97	19.1	0	16.5	20.6	118.17	0	61.97	19.1	96.4	61.97	19.1	81.07	-61.97	-19.1	0	0	0	0	16.5	16.5	20.6	20.6
H0150_007_0	2012	5	810	127.36	91.65694516	1029.017	846.0858	1141.5042	1.354	1.349158856	06/01/2011	96.4	59.0273	9.2811	6.679335897	74.9878	n/a	43.2465	15.78253953	0	0	0	59.0291	n/a	6.7998	2.4815601	n/a	n/a	n/a	9.2814	n/a	4.8936	1.785900366	n/a	n/a	n/a	6.6795	0	0	74.99	54.94	20.05	0	0	0	74.99	0	54.94	20.05	96.4	54.94	20.05	74.99	-54.94	-20.05	0	0	0	0		0		0
H0150_012_0	2012	2	507.1495	79.9961	57.04770491	644.1933	846.288	778.2402	0.959	0.919592637	06/01/2011	96.4	70.3554	11.0976	7.914071228	89.3672	n/a	40.237	30.12067821	0	0	0	70.3577	n/a	6.3469	4.751137972	n/a	n/a	n/a	11.098	n/a	4.5261	3.388183818	n/a	n/a	n/a	7.9143	0	0	89.37	51.11	38.26	0	0	0	89.37	0	51.11	38.26	96.4	51.11	38.26	89.37	-51.11	-38.26	0	0	0	0		0		0
H0150_023_0	2012	3	522.2335	83.0589	62.64119649	667.9336	841.733	796.9431	0.962	0.946788452	06/01/2011	96.4	63.8016	10.1474	7.652911468	81.6018	n/a	36.8258	13.22132649	0	0.1	21.9	72.0471	n/a	5.857	2.102793302	n/a	n/a	n/a	7.9598	n/a	4.4172	1.585880213	n/a	n/a	n/a	6.0031	0	0	86.01	47.1	16.91	0	0.1	21.9	86.01	0	47.1	34.5	96.4	47.1	16.91	81.6	-47.1	-16.91	17.59	0	17.59	17.6	0.1	0.1	21.9	21.9
H0150_802_0	2012	3	807.674	128.0598	95.93062461	1031.6644	785.5769	1180.1151	1.506	1.502227454	06/01/2011	96.4	77.4823	12.2851	9.202883204	98.9703	n/a	26.1092	51.37287299	0	0	0	77.4821	n/a	4.1397	8.145368145	n/a	n/a	n/a	12.2851	n/a	3.1011	6.101758861	n/a	n/a	n/a	9.2029	0	0	98.97	33.35	65.62	0	0	0	98.97	0	33.35	65.62	96.4	33.35	65.62	98.97	-33.35	-65.62	0	0	0	0		0		0
H0150_804_0	2012	3	807.9812	128.1004	95.96712038	1032.0488	822.4851	1235.5597	1.506	1.502227454	06/01/2011	96.4	106.2184	16.8403	12.61597479	135.6746	n/a	25.8041	80.41068727	0	0	0	106.2148	n/a	4.0911	12.74861807	n/a	n/a	n/a	16.8397	n/a	3.0649	9.550694657	n/a	n/a	n/a	12.6155	0	0	135.67	32.96	102.71	0	0	0	135.67	0	32.96	102.71	96.4	32.96	102.71	135.67	-32.96	-102.71	0	0	0	0		0		0
H0151_001_0	2012	6	571.1269	64.2512	86.54686171	721.925	850.8406	841.4799	0.991347469	0.988998352	08/04/2011	96.4	46.9601	3.9399	5.307098291	56.2071	n/a	26.542	20.42093145	0	17.9	5.6	70.4629	n/a	2.9859	0.954010292	n/a	n/a	n/a	3.94	n/a	4.0221	1.285058257	n/a	n/a	n/a	5.3071	0	0	79.71	33.55	22.66	0	17.9	5.6	79.71	0	33.55	22.66	96.4	33.55	22.66	56.21	-33.55	-22.66	0	0	0	0	17.9	17.9	5.6	5.6
H0151_015_0	2012	4	772.0905	73.3508	128.7437284	974.185	845.0977	1043.0906	1.235021074	1.234283985	08/04/2011	96.4	39.7479	2.2482	3.946026145	45.9422	n/a	9.2332	30.51298852	0	0	0	39.7462	n/a	0.8772	1.370876877	n/a	n/a	n/a	2.2481	n/a	1.5396	2.406134603	n/a	n/a	n/a	3.9457	0	0	45.94	11.65	34.29	0	0	0	45.94	0	11.65	34.29	96.4	11.65	34.29	45.94	-11.65	-34.29	0	0	0	0	0	0	0	0
H0151_025_0	2012	6	560.7075	97.1901	88.26746024	746.165	890.43	881.0474	0.991347469	0.989462871	08/04/2011	96.4	47.0449	6.8066	6.18170164	60.0332	n/a	28.5777	18.46466797	0	17.6	12.3	76.9424	n/a	4.9535	1.85271093	n/a	n/a	n/a	6.8062	n/a	4.4988	1.682621101	n/a	n/a	n/a	6.1814	0	0	89.93	38.03	22	0	17.6	12.3	89.93	0	38.03	22	96.4	38.03	22	60.03	-38.03	-22	0	0	0	0	17.6	17.6	12.3	12.3
H0151_801_0	2012	2	*	60.9953	*	852.2915	841.8839	962.3042	1.144750249	1.143036678	06/03/2011	96.4	*	4.0531	*	73.345	n/a	*	*	0	0	0	*	n/a	2.5435	1.509374633	n/a	n/a	n/a	4.0528	n/a	*	*	n/a	n/a	n/a	*	0	0	73.34	35.54	37.8	0	0	0	73.34	0	35.54	37.8	96.4	35.54	37.8	73.34	-35.54	-37.8	0	0	0	0		0		0
H0151_804_0	2012	2	691.124	59.8563	93.26683674	844.2471	841.5884	961.5771	1.144750249	1.142574024	06/03/2011	96.4	65.3059	5.0501	7.869013037	78.225	n/a	28.7011	36.60043261	0	0	0	65.3015	n/a	2.4857	2.564153846	n/a	n/a	n/a	5.0499	n/a	3.8732	3.995413541	n/a	n/a	n/a	7.8686	0	0	78.22	35.06	43.16	0	0	0	78.22	0	35.06	43.16	96.4	35.06	43.16	78.22	-35.06	-43.16	0	0	0	0		0		0
H0151_805_0	2012	2	691.124	64.1113	93.79528608	849.0306	841.5884	961.5771	1.144750249	1.142574024	06/03/2011	96.4	62.3897	5.1341	7.511209307	75.035	n/a	28.7022	33.68312558	0	0	0	62.3853	n/a	2.6625	2.471318537	n/a	n/a	n/a	5.1338	n/a	3.8953	3.615555886	n/a	n/a	n/a	7.5108	0	0	75.03	35.26	39.77	0	0	0	75.03	0	35.26	39.77	96.4	35.26	39.77	75.03	-35.26	-39.77	0	0	0	0		0		0
H0154_001_0	2012	7	627.76	57.8152	27.79641383	713.3716	827.3945	835.4277	1.01459129	1.009709007	08/08/2011 11:35	96.4	52.0809	4.7965	2.306076481	59.1835	n/a	46.6923	5.385540027	0	28.3	0	80.3778	n/a	4.3002	0.495995124	n/a	n/a	n/a	4.7962	n/a	2.0675	0.238464849	n/a	n/a	n/a	2.3059		0	87.48	53.06	6.12	0	28.3	0	87.48	0	53.06	6.12	96.4	53.06	6.12	59.18	-53.06	-6.12	0	0	0	0	28.3	28.3	0	0
H0154_008_0	2012	6	601.1114	60.6231	49.51282857	711.2473	833.7987	842.7752	1.030113723	1.010765816	06/04/2011 16:37	96.4	79.6886	8.0367	6.563856897	94.2892	n/a	70.7729	8.890988803	0	0	0	79.6639	n/a	7.1376	0.896671079	n/a	n/a	n/a	8.0342	n/a	5.8295	0.732340118	n/a	n/a	n/a	6.5618		0	94.26	83.74	10.52	0	0	0	94.26	0	83.74	10.55	96.4	83.74	10.52	94.29	-83.74	-10.52	0.03	0	0.03	0		0		0
H0154_011_0	2012	7	*	54.3595	*	782.5597	832.6376	877.0106	1.057424758	1.053292116	06/04/2011 16:37	96.4	*	7.7409	*	111.4381	n/a	*	*	0	0	10.9	*	n/a	3.9448	0	n/a	n/a	n/a	3.9448	n/a	*	*	n/a	n/a	n/a	*		0	67.69	56.79	0	0	0	10.9	67.69	0	99.67	11.77	96.4	56.79	0	111.44	-56.79	0	54.65	0	54.65	54.7	0	0	10.9	10.9
H0154_012_0	2012	8	840.0876	57.6601	48.04076524	945.7885	823.7474	1069.4483	1.300036427	1.298272215	08/08/2011 11:36	96.4	65.3047	4.4822	3.734477222	73.5214	n/a	47.4232	17.88028104	0	15.1	0	80.4034	n/a	3.2549	1.227227536	n/a	n/a	n/a	4.4822	n/a	2.7119	1.022491427	n/a	n/a	n/a	3.7344		0	88.62	53.39	20.13	0	15.1	0	88.62	0	53.39	20.13	96.4	53.39	20.13	73.52	-53.39	-20.13	0	0	0	0	15.1	15.1	0	0
H0154_801_0	2012	4	573.428	56.3304	33.1800715	662.9385	808.0215	766.0853	0.948100187	0.948100187	06/04/2011 16:38	96.4	63.9422	6.2813	3.699865692	73.9234	n/a	10.25	53.68926303	0	0	0	63.9393	n/a	1.0069	5.274133474	n/a	n/a	n/a	6.281	n/a	0.5931	3.1066035	n/a	n/a	n/a	3.6997		0	73.92	11.85	62.07	0	0	0	73.92	0	11.85	62.07	96.4	11.85	62.07	73.92	-11.85	-62.07	0	0	0	0		0		0
H0154_802_0	2012	4	573.428	62.1931	33.45374277	669.0749	808.0215	766.0853	0.948100187	0.948100187	06/04/2011 16:39	96.4	59.6243	6.4668	3.478479405	69.5696	n/a	10.2503	49.34014864	0	0	0	59.5904	n/a	1.1117	5.351351362	n/a	n/a	n/a	6.4631	n/a	0.598	2.8785	n/a	n/a	n/a	3.4765		0	69.53	11.96	57.57	0	0	0	69.53	0	11.96	57.61	96.4	11.96	57.57	69.57	-11.96	-57.57	0.04	0	0.04	0		0		0
H0154_803_0	2012	4	573.428	56.3304	33.1800715	662.9385	808.0215	766.0853	0.948100187	0.948100187	06/04/2011 16:39	96.4	63.9422	6.2813	3.699865692	73.9234	n/a	10.25	53.68926303	0	0	0	63.9393	n/a	1.0069	5.274133474	n/a	n/a	n/a	6.281	n/a	0.5931	3.1066035	n/a	n/a	n/a	3.6997		0	73.92	11.85	62.07	0	0	0	73.92	0	11.85	62.07	96.4	11.85	62.07	73.92	-11.85	-62.07	0	0	0	0		0		0
H0248_001_0	2012	6	507.5767	76.6301	8.093748331	592.3005	830.53	695.248	0.845	0.837113615	08/08/2011	96.4	36.0773	5.4467	0.575283328	42.0992	n/a	25.5545	10.50630433	0	21.8	9.9	67.7608	n/a	3.858	1.586163564	n/a	n/a	n/a	5.4442	n/a	0.4075	0.167532102	n/a	n/a	n/a	0.575	0	0	73.78	29.82	12.26	0	21.8	9.9	73.78	0	29.82	12.28	96.4	29.82	12.26	42.1	-29.82	-12.26	0.02	0	0.02	0	21.8	21.8	9.9	9.9
H0248_002_0	2012	9	*	73.6305	*	591.3805	792.9559	675.5775	0.86	0.85197362	08/08/2011	96.4	*	9.1463	*	73.4608	n/a	*	*	0	22.1	13.8	*	n/a	3.0429	0	n/a	n/a	n/a	3.0429	n/a	*	*	n/a	n/a	n/a	*	0	0	60.34	24.44	0	0	22.1	13.8	60.34	0	51.84	21.62	96.4	24.44	0	73.46	-24.44	0	49.02	0	49.02	49	22.1	22.1	13.8	13.8
H0251_002_0	2012	6	671.2477	68.5307	64.09713009	803.8755	798.9995	910.9194	1.140882456	1.14007497	08/04/2011	96.4	62.1526	4.7602	4.452229614	71.365	n/a	0.2171	61.93128789	0	0	0	62.1484	n/a	0.0222	4.737604224	n/a	n/a	n/a	4.7598	n/a	0.0207	4.431107882	n/a	n/a	n/a	4.4518	0	0	71.36	0.26	71.1	0	0	0	71.36	0	0.26	71.1	96.4	0.26	71.1	71.36	-0.26	-71.1	0	0	0	0	0	0	0	0
H0294_001_0	2012	7	1189.648	147.6082	-220.7291349	1116.527	816.9408	1197.039	1.470284502	1.465270144	08/05/2011	96.4	35.88	4.4519	-6.657226589	33.6746	n/a	0	35.87503487	0	20	0	55.875	n/a	0	4.451274957	n/a	n/a	n/a	4.4513	n/a	0	-6.656309825	n/a	n/a	n/a	-6.6563	0	0	53.67	0	33.67	0	20	0	53.67	0	0	33.67	96.4	0	33.67	33.67	0	-33.67	0	0	0	0	20	20	0	0
H0294_002_0	2012	6	791.4814	106.6182	-87.9677349	810.1319	816.9604	999.2782	1.237404339	1.223166055	08/05/2011	96.4	65.162	8.7778	-7.242314112	66.6975	n/a	44.8433	20.32115139	0	38	21.4	124.5645	n/a	6.0407	2.737405368	n/a	n/a	n/a	8.7781	n/a	-4.984	-2.258556759	n/a	n/a	n/a	-7.2426	0	0	126.1	45.9	20.8	0	38	21.4	126.1	0	45.9	20.8	96.4	45.9	20.8	66.7	-45.9	-20.8	0	0	0	0	38	38	21.4	21.4
H0294_004_0	2012	5	574.1844	72.1105	-83.67900567	562.6159	816.9604	596.7208	0.737485453	0.730415819	08/08/2011	96.4	38.6146	4.8495	-5.627512784	37.8366	n/a	13.6041	0	0	0	9.4	23.0041	n/a	1.7085	0	n/a	n/a	n/a	1.7085	n/a	-1.9826	0	n/a	n/a	n/a	-1.9826	0	0	22.73	13.33	0	0	0	9.4	22.73	0	26.47	11.37	96.4	13.33	0	37.84	-13.33	0	24.51	0	24.51	24.5	0	0	9.4	9.4
H0294_005_0	2012	4	574.1965	75.4552	-60.13110389	589.5206	816.9604	596.7208	0.737485453	0.730415819	05/31/2011	96.4	38.7336	5.09	-4.056265853	39.7673	n/a	4.6752	0	0	0	0	4.6752	n/a	0.6144	0	n/a	n/a	n/a	0.6144	n/a	-0.4896	0	n/a	n/a	n/a	-0.4896	0	0	4.8	4.8	0	0	0	0	4.8	0	27.86	11.91	96.4	4.8	0	39.77	-4.8	0	34.97	0	34.97	35		0		0
H0302_001_0	2012	6	585.6161	55.2346	12.34540561	653.1961	814.6872	792.8125	0.980852316	0.973149647	08/04/2011	96.4	80.8213	7.623	1.703797461	90.148	n/a	73.8121	7.010939069	0	7	2.9	90.723	n/a	6.9619	0.661262931	n/a	n/a	n/a	7.6231	n/a	1.556	0.147798	n/a	n/a	n/a	1.7038	0	0	100.05	82.33	7.82	0	7	2.9	100.05	0	82.33	7.82	96.4	82.33	7.82	90.15	-82.33	-7.82	0	0	0	0	7	7	2.9	2.9
H0302_006_0	2012	9	*	45.4334	*	535.3716	814.9402	623.4241	0.771542877	0.764993648	08/17/2011	96.4	*	5.3544	*	63.095	n/a	*	*	0	0	0	*	n/a	4.8881	0.466747887	n/a	n/a	n/a	5.3549	n/a	*	*	n/a	n/a	n/a	*	0	0	63.1	57.6	5.5	0	0	0	63.1	0	57.6	5.5	96.4	57.6	5.5	63.1	-57.6	-5.5	0	0	0	0	0	0	0	0
H0302_007_0	2012	7	*	61.8181	*	843.9516	815.0803	1035.9072	1.309637484	1.270926581	08/04/2011	96.4	*	9.8934	*	135.0668	n/a	*	*	0	2.5	0	*	n/a	8.8821	1.011560383	n/a	n/a	n/a	9.8937	n/a	*	*	n/a	n/a	n/a	*	0	0	137.57	121.26	13.81	0	2.5	0	137.57	0	121.26	13.81	96.4	121.26	13.81	135.07	-121.26	-13.81	0	0	0	0	2.5	2.5	0	0
H0303_013_0	2012	5	582.5609	60.0226	63.58152043	706.165	816.84	792.5028	0.971123442	0.97020572	08/05/2011	96.4	34.4927	3.2863	3.481157659	41.2601	n/a	24.4272	10.0653609	0	10.2	6.1	50.7926	n/a	2.5168	0.769506515	n/a	n/a	n/a	3.2863	n/a	2.666	0.81513258	n/a	n/a	n/a	3.4812	0	0	57.56	29.61	11.65	0	10.2	6.1	57.56	0	29.61	11.65	96.4	29.61	11.65	41.26	-29.61	-11.65	0	0	0	0	10.2	10.2	6.1	6.1
H0303_015_0	2012	5	*	64.7127	*	715.0431	811.4733	794.1278	0.98039687	0.978624672	08/05/2011	96.4	*	3.6554	*	39.735	n/a	*	*	0	9.2	3.8	*	n/a	2.8698	0.785065994	n/a	n/a	n/a	3.6549	n/a	*	*	n/a	n/a	n/a	*	0	0	52.73	31.71	8.02	0	9.2	3.8	52.73	0	31.71	8.02	96.4	31.71	8.02	39.73	-31.71	-8.02	0	0	0	0	9.2	9.2	3.8	3.8
H0303_034_0	2012	3	865.9854	51.1978	73.23188028	990.415	812.3626	1068.7056	1.315955783	1.315552476	08/05/2011	96.4	42.9601	2.281	3.26267687	48.5038	n/a	24.0188	18.93782314	0	3.7	0	46.6567	n/a	1.42	0.860846039	n/a	n/a	n/a	2.2809	n/a	2.0311	1.231330817	n/a	n/a	n/a	3.2625	0	0	52.2	27.47	21.03	0	3.7	0	52.2	0	27.47	21.03	96.4	27.47	21.03	48.5	-27.47	-21.03	0	0	0	0	3.7	3.7	0	0
H0303_801_0	2012	2	*	65.9204	*	814.8753	811.9275	812.5732	1.002047032	1.000795251	06/03/2011	96.4	*	3.369	*	41.3641	n/a	*	*	0	0	0	*	n/a	0	0	n/a	n/a	n/a	0	n/a	*	*	n/a	n/a	n/a	*	0	0	0	0	0	0	0	0	0	0	41.65	-0.29	96.4	0	0	41.36	0	0	41.36	2.3	43.66	43.7		0		0
H0303_804_0	2012	2	*	61.8832	*	764.7951	810.4187	738.0983	0.912342016	0.910761718	06/03/2011	96.4	*	2.8244	*	34.7105	n/a	*	*	0	0	0	*	n/a	0	0	n/a	n/a	n/a	0	n/a	*	*	n/a	n/a	n/a	*	0	0	0	0	0	0	0	0	0	0	34.91	-0.2	96.4	0	0	34.71	0	0	34.71	29.32	64.03	64		0		0
H0303_805_0	2012	2	*	62.0918	*	712.4031	815.5379	742.635	0.912342016	0.91060761	06/03/2011	96.4	*	2.6201	*	30.061	n/a	*	*	0	0	0	*	n/a	1.7562	0	n/a	n/a	n/a	1.7562	n/a	*	*	n/a	n/a	n/a	*	0	0	20.15	20.15	0	0	0	0	20.15	0	30.06	0	96.4	20.15	0	30.06	-20.15	0	9.91	0	9.91	9.9		0		0
H0307_008_0	2012	6	656.9274	73.2704	11.4441644	741.6419	810.7622	833.913	1.031246	1.028554448	08/08/2011	96.4	61.591	6.8696	1.072961528	69.5335	n/a	27.025	0	0	22.2	8.8	58.025	n/a	3.0142	0	n/a	n/a	n/a	3.0142	n/a	0.4708	0	n/a	n/a	n/a	0.4708	0	0	61.51	30.51	0	0	22.2	8.8	61.51	0	56.85	12.68	96.4	30.51	0	69.53	-30.51	0	39.02	0	39.02	39	22.2	22.2	8.8	8.8
H0307_009_0	2012	6	511.1054	72.4359	2.890800755	586.4321	806.7771	716.1576	0.89	0.8876771	08/08/2011	96.4	49.4198	7.004	0.279517464	56.7033	n/a	36.1258	13.2824343	0	22.6	7.2	79.2082	n/a	5.1199	1.882440536	n/a	n/a	n/a	7.0023	n/a	0.2043	0.075125159	n/a	n/a	n/a	0.2795	0	0	86.49	41.45	15.24	0	22.6	7.2	86.49	0	41.45	15.25	96.4	41.45	15.24	56.7	-41.45	-15.24	0.01	0	0.01	0	22.6	22.6	7.2	7.2
H0307_011_0	2012	5	*	71.14	*	557.4818	810.8579	668.0634	0.826053	0.823897002	08/08/2011	96.4	*	8.2999	*	65.0416	n/a	*	*	0	1.6	7.1	*	n/a	6.3103	1.986879959	n/a	n/a	n/a	8.2972	n/a	*	*	n/a	n/a	n/a	*	0	0	73.72	49.45	15.57	0	1.6	7.1	73.72	0	49.45	15.59	96.4	49.45	15.57	65.04	-49.45	-15.57	0.02	0	0.02	0	1.6	1.6	7.1	7.1
H0307_012_0	2012	6	552.7406	74.8805	24.68581199	652.3069	807.49	705.7003	0.87623	0.87394304	08/08/2011	96.4	38.8228	5.2594	1.733857653	45.8161	n/a	14.2272	0	0	13.5	5.3	33.0272	n/a	1.9274	0	n/a	n/a	n/a	1.9274	n/a	0.6354	0	n/a	n/a	n/a	0.6354	0	0	35.59	16.79	0	0	13.5	5.3	35.59	0	30.04	15.78	96.4	16.79	0	45.82	-16.79	0	29.03	0	29.03	29	13.5	13.5	5.3	5.3
H0307_013_0	2012	6	492.1897	75.142	21.97560968	589.3074	761.05	632.174	0.832834	0.830660303	08/08/2011	96.4	32.7369	4.9979	1.461657225	39.1964	n/a	8.494	0	0	13.2	5.2	26.894	n/a	1.2968	0	n/a	n/a	n/a	1.2968	n/a	0.3792	0	n/a	n/a	n/a	0.3792	0	0	28.57	10.17	0	0	13.2	5.2	28.57	0	23.34	15.86	96.4	10.17	0	39.2	-10.17	0	29.03	0	29.03	29	13.2	13.2	5.2	5.2
H0307_801_0	2012	3	*	67.7018	*	664.3819	810.4691	721.3887	0.892417	0.890087792	05/23/2011	96.4	*	3.8734	*	38.011	n/a	*	*	0	0	0	*	n/a	1.5194	2.353934955	n/a	n/a	n/a	3.8733	n/a	*	*	n/a	n/a	n/a	*		0	38.01	14.91	23.1	0	0	0	38.01	0	14.91	23.1	96.4	14.91	23.1	38.01	-14.91	-23.1	0	0	0	0		0		0
H0307_802_0	2012	3	578.0521	69.2663	18.30463553	665.6231	814.555	698.9002	0.86026	0.858014721	05/23/2011	96.4	19.2683	2.3089	0.610151393	22.1873	n/a	12.9571	6.313541294	0	0	0	19.2706	n/a	1.5526	0.756533706	n/a	n/a	n/a	2.3091	n/a	0.4103	0.199925	n/a	n/a	n/a	0.6102		0	22.19	14.92	7.27	0	0	0	22.19	0	14.92	7.27	96.4	14.92	7.27	22.19	-14.92	-7.27	0	0	0	0		0		0
H0307_803_0	2012	3	578.7434	68.8915	17.97136766	665.6062	810.4637	704.5087	0.871541	0.869266278	05/23/2011	96.4	22.5454	2.6837	0.700088583	25.9292	n/a	12.9903	9.555784429	0	0	0	22.5461	n/a	1.5463	1.137485571	n/a	n/a	n/a	2.6838	n/a	0.4034	0.29673	n/a	n/a	n/a	0.7001		0	25.93	14.94	10.99	0	0	0	25.93	0	14.94	10.99	96.4	14.94	10.99	25.93	-14.94	-10.99	0	0	0	0		0		0
H0316_002_0	2012	6	494.4652	68.2881	-0.688269388	562.065	804.3892	645.2337	0.804093513	0.802141219	08/05/2011	96.4	32.4053	4.1901	-0.04223145	36.5531	n/a	22.3451	10.05725902	0	11	7.9	51.3024	n/a	3.086	1.103866755	n/a	n/a	n/a	4.1898	n/a	-0.0311	-0.01112577	n/a	n/a	n/a	-0.0422	0	0	55.45	25.4	11.15	0	11	7.9	55.45	0	25.4	11.15	96.4	25.4	11.15	36.55	-25.4	-11.15	0	0	0	0	11	11	7.9	7.9
H0316_014_0	2012	6	*	66.8225	*	546.755	761.05	624.4875	0.821965588	0.820560362	08/05/2011	96.4	*	4.8777	*	41.0257	n/a	*	*	0	2.3	8.5	*	n/a	4.1383	0.739802021	n/a	n/a	n/a	4.8781	n/a	*	*	n/a	n/a	n/a	*	0	0	51.83	33.86	7.17	0	2.3	8.5	51.83	0	33.86	7.17	96.4	33.86	7.17	41.03	-33.86	-7.17	0	0	0	0	2.3	2.3	8.5	8.5
H0316_801_0	2012	2	*	60.4055	*	576.2321	795.7222	638.6187	0.804093513	0.802564893	06/03/2011	96.4	*	4.0147	*	41.595	n/a	*	*	0	0	0	*	n/a	1.8314	2.18290731	n/a	n/a	n/a	4.0143	n/a	*	*	n/a	n/a	n/a	*	0	0	41.59	17.47	24.12	0	0	0	41.59	0	17.47	24.12	96.4	17.47	24.12	41.59	-17.47	-24.12	0	0	0	0		0		0
H0316_804_0	2012	2	509.7599	60.5902	6.067723746	576.4178	795.7222	638.6187	0.804093513	0.802564893	06/03/2011	96.4	37.0602	4.0129	0.401868948	41.475	n/a	15.4497	21.60602911	0	0	0	37.0558	n/a	1.8364	2.176053022	n/a	n/a	n/a	4.0124	n/a	0.1839	0.217917867	n/a	n/a	n/a	0.4018	0	0	41.47	17.47	24	0	0	0	41.47	0	17.47	24	96.4	17.47	24	41.47	-17.47	-24	0	0	0	0		0		0
H0316_806_0	2012	2	509.7599	64.9986	6.114622433	580.8731	795.7222	638.6187	0.804093513	0.802564893	06/03/2011	96.4	34.1985	3.9362	0.370290456	38.505	n/a	15.4541	18.73990996	0	0	0	34.194	n/a	1.9705	1.965215892	n/a	n/a	n/a	3.9357	n/a	0.1854	0.184874144	n/a	n/a	n/a	0.3702	0	0	38.5	17.61	20.89	0	0	0	38.5	0	17.61	20.89	96.4	17.61	20.89	38.5	-17.61	-20.89	0	0	0	0		0		0
H0317_001_0	2012	8	812.7953	73.4956	6.420904204	892.7118	805.4693	919.7024	1.144001	1.141821678	08/08/2011	96.4	92.1536	8.3328	0.727993054	101.2144	n/a	0.0819	0	0	17.9	0	17.9819	n/a	0.0074	0	n/a	n/a	n/a	0.0074	n/a	0.0006	0	n/a	n/a	n/a	0.0006	0	0	17.99	0.09	0	0	17.9	0	17.99	0	86.45	14.76	96.4	0.09	0	101.21	-0.09	0	101.12	0	101.12	101.1	17.9	17.9	0	0
H0317_002_0	2012	9	660.3463	76.9955	3.227110184	740.5689	810.45	732.1627	0.905127	0.903402733	08/08/2011	96.4	27.2986	3.183	0.133408036	30.615	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	16.76	13.85	96.4	0	0	30.61	0	0	30.61	9.31	39.92	39.9	0	0	0	0
H0317_004_0	2012	9	608.0322	74.2345	6.91789149	689.1847	810.5055	705.6288	0.872265	0.870603335	08/08/2011	96.4	48.6848	5.9439	0.553911303	55.1826	n/a	0.0618	0	0	10.9	0	10.9618	n/a	0.0075	0	n/a	n/a	n/a	0.0075	n/a	0.0007	0	n/a	n/a	n/a	0.0007	0	0	10.97	0.07	0	0	10.9	0	10.97	0	41.61	13.57	96.4	0.07	0	55.18	-0.07	0	55.11	0	55.11	55.1	10.9	10.9	0	0
H0317_006_0	2012	8	558.5962	74.0685	0.067765537	632.7325	761.05	676.0442	0.89	0.88830455	08/08/2011	96.4	46.0792	6.11	0.005590055	52.1948	n/a	0.0618	0	0	22.1	6.7	28.8618	n/a	0.0082	0	n/a	n/a	n/a	0.0082	n/a	0	0	n/a	n/a	n/a	0	0	0	28.87	0.07	0	0	22.1	6.7	28.87	0	42.27	9.92	96.4	0.07	0	52.19	-0.07	0	52.12	0	52.12	52.1	22.1	22.1	6.7	6.7
H0317_007_0	2012	6	618.522	75.4183	29.25797619	723.1983	807.49	763.6796	0.94755	0.945744917	08/08/2011	96.4	37.8087	4.6101	1.788469031	44.2074	n/a	0.077	0	0	21.9	5	26.977	n/a	0.0094	0	n/a	n/a	n/a	0.0094	n/a	0.0036	0	n/a	n/a	n/a	0.0036	0	0	26.99	0.09	0	0	21.9	5	26.99	0	30.23	13.98	96.4	0.09	0	44.21	-0.09	0	44.12	0	44.12	44.1	21.9	21.9	5	5
H0318_002_0	2012	5	*	80.7577	*	644.3107	810.45	775.3836	0.963144687	0.956732146	08/05/2011	96.4	*	7.7116	*	63.1795	n/a	*	*	0	17.9	6.3	*	n/a	5.9361	1.77552946	n/a	n/a	n/a	7.7116	n/a	*	*	n/a	n/a	n/a	*		0	87.38	47.36	15.82	0	17.9	6.3	87.38	0	47.36	15.82	96.4	47.36	15.82	63.18	-47.36	-15.82	0	0	0	0	17.9	17.9	6.3	6.3
H0318_801_0	2012	3	*	57.3123	*	673.0457	811.1406	746.7424	0.92568626	0.920607908	06/01/2011	96.4	*	4.0411	*	49.1328	n/a	*	*	0	0	0	*	n/a	2.0267	2.01417319	n/a	n/a	n/a	4.0408	n/a	*	*	n/a	n/a	n/a	*	0	0	49.13	23.8	25.33	0	0	0	49.13	0	23.8	25.33	96.4	23.8	25.33	49.13	-23.8	-25.33	0	0	0	0		0		0
