Tenant ID,HIOS ID,Policy County FIPS Code,Ever Enrolled Count,Females,Males,< 18 years old,18-34 years old,35-54 years old,> 55 years old,FPL: < 138%,FPL: >= 138% and <=250%,FPL: > 250% and <=400%,FPL: > 400%,FPL: Unknown,Tobacco Users
IN,17575,18021,260,139,121,36,64,81,79,30,110,62,20,38,26
IN,17575,18023,254,134,120,30,59,87,78,31,83,76,19,45,21
IN,17575,18025,183,99,84,18,25,54,86,25,99,40,*,*,19
IN,17575,18027,275,152,123,17,47,80,131,35,131,82,*,*,14
IN,17575,18029,"1,092",592,500,139,213,312,428,137,482,322,32,119,80
IN,17575,18031,407,204,203,53,68,122,164,25,179,126,16,61,25
IN,17575,18033,287,147,140,52,41,89,105,32,114,90,24,27,15
IN,17575,18035,428,223,205,55,112,134,127,54,211,96,15,52,35
IN,17575,18037,758,399,359,97,130,221,310,70,339,223,31,95,32
IN,17575,18039,"1,859","1,000",859,262,364,554,679,179,723,483,117,357,70
IN,17575,18041,375,192,183,21,59,112,183,30,203,107,*,*,38
IN,17575,18043,"1,114",615,499,125,289,362,338,199,503,215,48,149,58
IN,17575,18045,101,59,42,*,*,41,39,17,51,16,*,*,16
IN,17575,18047,447,233,214,67,79,133,168,47,219,106,15,60,34
IN,17575,18049,343,195,148,46,67,97,133,36,142,99,15,51,11
IN,17575,18051,398,222,176,64,87,113,134,53,162,130,16,37,23
IN,17575,18053,791,439,352,73,137,251,330,93,355,213,26,104,63
IN,17575,18055,228,122,106,16,41,75,96,45,101,49,*,*,20
IN,17575,18057,"3,804","2,078","1,726",838,811,"1,385",770,302,"1,204",997,220,"1,081",111
IN,17575,18059,"1,008",533,475,129,211,351,317,90,383,265,36,234,57
IN,17575,18061,310,162,148,38,55,109,108,59,132,66,*,*,19
IN,17575,18063,"1,046",549,497,197,237,342,270,120,372,286,50,218,34
IN,17575,18065,349,184,165,44,69,100,136,51,136,101,15,46,16
IN,17575,18067,582,311,271,68,128,203,183,61,230,158,34,99,52
IN,17575,18069,237,122,115,32,50,68,87,*,95,58,*,54,15
IN,17575,18071,361,194,167,44,69,136,112,27,196,81,12,45,23
IN,17575,18073,481,265,216,57,78,147,199,44,208,160,22,47,28
IN,17575,18075,222,108,114,22,40,62,98,20,116,61,*,*,14
IN,17575,18077,630,348,282,54,97,211,268,90,340,133,*,*,51
IN,17575,18079,239,118,121,27,46,73,93,23,112,68,13,23,25
IN,17575,18081,"1,336",706,630,213,317,456,350,196,538,324,50,228,69
IN,17575,18083,486,249,237,68,97,156,165,30,200,134,31,91,17
IN,17575,18085,"1,111",579,532,148,222,339,402,88,471,344,38,170,68
IN,17575,18087,211,120,91,24,33,66,88,22,81,61,12,35,16
IN,17575,18089,"5,837","3,220","2,617",703,"1,298","1,890","1,946",685,"2,517","1,569",272,794,266
IN,17575,18091,"1,135",613,522,119,234,346,436,141,543,277,47,127,67
IN,17575,18093,117,64,53,*,*,41,46,25,56,27,*,*,13
IN,17575,18095,"1,249",677,572,135,253,438,423,155,529,319,66,180,85
IN,17575,18097,"6,357","3,529","2,828",746,"1,753","2,037","1,821",830,"2,612","1,503",261,"1,151",330
IN,17575,18099,665,366,299,108,131,209,217,82,266,151,46,120,29
IN,17575,18101,143,75,68,13,27,45,58,12,55,33,11,32,12
IN,17575,18103,294,152,142,41,53,100,100,21,140,91,15,27,33
IN,17575,18105,465,238,227,26,186,129,124,75,207,72,14,97,22
IN,17575,18107,280,162,118,27,54,95,104,33,109,77,11,50,*
IN,17575,18109,339,160,179,39,73,127,100,38,119,108,12,62,13
IN,17575,18111,201,111,90,22,36,62,81,*,79,55,*,32,28
IN,17575,18113,360,200,160,42,79,102,137,30,150,112,13,55,23
IN,17575,18115,114,64,50,*,*,40,53,14,60,21,*,*,11
IN,17575,18117,105,58,47,*,*,39,42,18,57,21,*,*,*
IN,17575,18119,114,51,63,15,17,40,42,27,46,27,*,*,*
IN,17575,18121,183,106,77,24,31,65,63,18,87,50,*,*,19
IN,17575,18123,270,150,120,31,47,79,113,33,127,79,*,*,23
IN,17575,18125,136,77,59,12,26,35,63,16,68,38,*,*,12
IN,17575,18127,"2,457","1,363","1,094",321,551,823,762,256,"1,000",666,159,376,118
IN,17575,18129,313,166,147,34,57,87,135,36,121,105,12,39,24
IN,17575,18131,172,89,83,28,24,57,63,*,76,39,*,39,*
IN,17575,18133,350,175,175,33,76,121,120,58,158,80,15,39,30
IN,17575,18135,154,87,67,*,*,43,63,13,82,36,11,12,20
IN,17575,18137,464,245,219,53,97,158,156,52,202,127,15,68,37
IN,17575,18139,411,210,201,64,90,129,128,54,179,100,29,49,27
IN,17575,18141,"2,789","1,478","1,311",365,603,851,970,295,"1,153",668,131,542,124
IN,17575,18143,281,149,132,23,51,87,120,41,129,60,*,*,*
IN,17575,18145,466,249,217,73,93,136,164,37,222,113,26,68,19
IN,17575,18147,320,174,146,39,54,96,131,47,141,66,22,44,22
IN,17575,18149,298,137,161,30,35,98,135,*,114,69,*,74,21
IN,17575,18151,323,166,157,40,58,98,127,*,127,127,*,38,28
IN,17575,18153,217,108,109,14,37,77,89,22,121,46,*,*,22
IN,17575,18155,184,100,84,16,30,65,73,25,103,30,*,*,23
IN,17575,18157,606,323,283,73,224,181,128,102,256,119,30,99,18
IN,17575,18159,138,73,65,*,*,46,54,*,60,33,*,21,*
IN,17575,18161,97,44,53,20,17,41,19,*,52,23,*,12,*
IN,17575,18163,"2,369","1,268","1,101",278,578,719,794,332,"1,023",576,132,306,151
IN,17575,18165,154,87,67,12,23,48,71,23,82,28,*,*,16
IN,17575,18167,873,483,390,94,206,261,312,152,394,186,32,109,53
IN,17575,18169,363,179,184,71,67,103,122,*,189,91,*,51,11
IN,17575,18171,49,23,26,*,*,14,20,*,21,12,*,*,*
IN,17575,18173,972,509,463,150,207,319,296,138,403,260,34,137,59
IN,17575,18175,562,307,255,52,91,205,214,62,301,124,14,61,47
IN,17575,18177,407,239,168,39,70,121,177,61,200,111,*,*,33
IN,17575,18179,142,72,70,20,33,36,53,*,66,43,*,22,*
IN,17575,18181,169,82,87,24,39,57,49,*,81,41,*,29,13
IN,17575,18183,426,235,191,53,66,120,187,41,198,107,19,61,23
IN,33380,18005,295,151,144,34,81,78,102,*,136,110,*,31,16
IN,33380,18007,142,77,65,26,33,42,41,*,63,50,*,18,*
IN,33380,18009,78,43,35,11,15,25,27,*,35,27,*,*,*
IN,33380,18011,366,178,188,73,89,117,87,15,118,125,33,75,11
IN,33380,18013,281,146,135,25,51,94,111,*,152,78,*,32,15
IN,33380,18015,147,74,73,16,37,46,48,*,67,54,*,12,13
IN,33380,18017,134,84,50,19,17,43,55,*,58,51,*,18,*
IN,33380,18021,113,57,56,13,23,36,41,*,51,36,*,15,*
IN,33380,18023,272,135,137,32,63,91,86,22,131,76,16,27,27
IN,33380,18025,51,28,23,*,*,16,20,*,33,*,0,*,*
IN,33380,18027,98,46,52,13,26,31,28,*,51,30,*,*,*
IN,33380,18035,724,380,344,95,170,195,264,30,310,252,30,102,29
IN,33380,18037,83,38,45,*,*,28,31,*,37,33,*,*,*
IN,33380,18039,531,275,256,77,121,175,158,16,212,190,21,92,21
IN,33380,18045,125,67,58,13,31,48,33,*,62,39,*,17,*
IN,33380,18051,300,160,140,29,62,90,119,*,137,106,*,33,*
IN,33380,18053,317,179,138,25,67,87,138,20,172,95,11,19,15
IN,33380,18055,146,81,65,13,30,55,48,*,62,42,*,27,*
IN,33380,18057,"2,446","1,261","1,185",523,647,833,443,107,710,870,177,582,48
IN,33380,18059,527,279,248,93,143,168,123,19,215,194,34,65,21
IN,33380,18063,917,471,446,163,249,294,211,46,349,275,62,185,37
IN,33380,18065,241,133,108,20,57,79,85,*,115,89,*,23,*
IN,33380,18071,188,94,94,22,33,73,60,*,95,43,*,36,*
IN,33380,18075,185,95,90,25,39,58,63,*,103,59,*,15,*
IN,33380,18079,96,50,46,*,*,28,34,*,44,40,0,*,*
IN,33380,18081,803,406,397,164,195,297,147,22,357,247,42,135,27
IN,33380,18083,201,101,100,24,44,61,72,*,89,64,*,24,*
IN,33380,18085,539,268,271,71,121,174,173,12,233,157,24,113,14
IN,33380,18087,33,17,16,*,*,*,16,*,*,18,*,*,*
IN,33380,18091,389,199,190,39,92,121,137,23,181,129,16,40,19
IN,33380,18093,277,145,132,35,45,101,96,*,128,95,*,33,18
IN,33380,18095,662,346,316,95,173,216,178,27,352,198,19,66,28
IN,33380,18097,"4,691","2,328","2,363",575,"1,519","1,564","1,033",215,"2,154","1,401",226,695,148
IN,33380,18099,128,64,64,28,26,36,38,*,57,38,*,20,*
IN,33380,18101,31,17,14,*,*,*,*,0,16,13,*,*,0
IN,33380,18105,"1,434",747,687,170,444,463,357,81,644,420,79,210,55
IN,33380,18107,253,125,128,47,62,80,64,13,105,104,15,16,18
IN,33380,18109,328,163,165,45,76,104,103,*,123,141,*,45,19
IN,33380,18113,47,24,23,*,*,20,13,*,34,*,0,*,*
IN,33380,18117,70,33,37,*,*,18,31,*,40,13,*,*,*
IN,33380,18119,225,113,112,24,42,77,82,*,113,70,*,23,15
IN,33380,18121,88,46,42,16,18,23,31,*,48,30,*,*,*
IN,33380,18123,79,35,44,*,*,28,37,*,45,17,*,*,*
IN,33380,18125,58,28,30,*,*,16,30,*,30,22,*,*,*
IN,33380,18127,414,205,209,47,115,136,116,13,201,118,23,59,22
IN,33380,18129,365,191,174,54,71,105,135,*,180,118,*,40,18
IN,33380,18131,34,19,15,*,*,*,17,*,23,*,0,*,0
IN,33380,18133,225,111,114,19,41,82,83,*,98,79,*,21,17
IN,33380,18135,200,101,99,27,40,76,57,12,92,58,13,25,*
IN,33380,18141,183,84,99,19,45,55,64,*,84,46,*,37,*
IN,33380,18145,141,67,74,24,22,47,48,*,56,41,*,25,*
IN,33380,18147,108,62,46,11,20,30,47,*,54,29,*,12,*
IN,33380,18149,96,45,51,*,*,32,45,*,53,26,*,*,*
IN,33380,18153,78,41,37,*,*,25,26,*,42,20,*,12,*
IN,33380,18157,"1,116",576,540,192,316,347,261,67,482,338,58,171,46
IN,33380,18159,111,64,47,17,23,33,38,*,54,40,*,13,*
IN,33380,18163,"2,329","1,249","1,080",243,595,711,780,105,"1,242",695,100,187,79
IN,33380,18165,70,37,33,*,21,*,27,*,26,33,*,*,*
IN,33380,18167,656,331,325,76,151,224,205,36,323,195,15,87,39
IN,33380,18171,32,20,12,*,*,12,12,*,*,16,*,0,*
IN,33380,18173,926,512,414,149,201,336,240,35,428,318,47,98,34
IN,33380,18181,214,115,99,43,45,59,67,*,101,79,*,15,14
IN,36373,18001,57,26,31,14,*,21,*,*,17,11,*,20,*
IN,36373,18003,799,407,392,127,198,243,231,78,343,213,29,136,52
IN,36373,18005,279,149,130,36,56,112,75,43,130,48,14,44,17
IN,36373,18007,55,25,30,*,*,17,17,*,21,16,*,*,*
IN,36373,18009,*,*,*,*,*,*,*,*,*,*,*,*,*
IN,36373,18011,312,161,151,67,55,100,90,15,110,86,32,69,*
IN,36373,18013,78,42,36,*,*,36,28,*,42,12,*,18,*
IN,36373,18015,77,35,42,*,*,32,24,*,27,25,11,*,*
IN,36373,18017,60,29,31,*,*,25,21,*,27,16,*,12,13
IN,36373,18019,235,125,110,42,39,81,73,15,108,35,18,59,15
IN,36373,18021,57,31,26,*,*,18,23,*,24,24,*,*,*
IN,36373,18023,67,38,29,13,14,17,23,*,31,20,*,*,*
IN,36373,18025,44,24,20,*,*,14,25,*,22,*,*,*,*
IN,36373,18027,72,41,31,*,*,31,20,*,26,12,*,18,*
IN,36373,18029,223,114,109,42,38,83,60,*,104,68,*,28,14
IN,36373,18031,126,66,60,17,28,46,35,*,48,36,*,19,*
IN,36373,18033,105,60,45,*,*,35,43,*,42,38,*,*,*
IN,36373,18035,161,93,68,13,29,47,72,*,82,33,*,23,*
IN,36373,18037,216,114,102,32,45,75,64,21,82,70,16,27,12
IN,36373,18039,461,247,214,56,105,159,141,53,185,124,16,83,30
IN,36373,18041,176,107,69,23,24,67,62,*,80,55,*,18,*
IN,36373,18043,356,200,156,55,86,106,109,41,168,60,12,75,26
IN,36373,18045,73,41,32,13,12,20,28,*,33,19,*,14,*
IN,36373,18047,101,47,54,11,13,35,42,*,41,26,*,20,*
IN,36373,18049,56,30,26,*,*,19,21,*,20,15,*,17,*
IN,36373,18051,135,71,64,31,21,40,43,*,69,25,*,21,*
IN,36373,18053,167,90,77,34,23,54,56,*,69,72,*,12,15
IN,36373,18055,147,83,64,19,21,62,45,*,53,44,*,21,18
IN,36373,18057,"1,336",736,600,382,227,456,271,43,419,362,70,442,33
IN,36373,18059,185,101,84,38,38,48,61,*,64,40,*,61,*
IN,36373,18061,80,41,39,12,12,23,33,*,37,17,*,*,*
IN,36373,18063,408,225,183,89,69,141,109,29,158,128,14,79,13
IN,36373,18065,73,41,32,*,*,24,32,*,33,24,*,*,*
IN,36373,18067,116,54,62,12,27,45,32,*,48,31,*,21,*
IN,36373,18069,108,62,46,*,*,39,37,14,53,34,*,*,*
IN,36373,18071,249,127,122,27,47,86,89,39,102,68,*,*,*
IN,36373,18073,194,105,89,27,34,64,69,13,88,55,15,23,18
IN,36373,18075,99,53,46,12,19,38,30,18,42,32,*,*,*
IN,36373,18077,173,82,91,21,35,59,58,26,92,31,*,*,21
IN,36373,18079,121,64,57,22,23,44,32,23,58,*,*,20,*
IN,36373,18081,486,269,217,104,86,165,131,34,157,148,21,126,22
IN,36373,18083,123,66,57,20,28,35,40,*,47,39,*,17,12
IN,36373,18085,188,98,90,21,34,66,67,20,77,37,16,38,21
IN,36373,18087,107,57,50,*,*,41,38,14,42,23,13,15,*
IN,36373,18089,"1,342",740,602,254,291,429,368,100,529,378,44,291,68
IN,36373,18091,211,110,101,19,39,74,79,*,102,63,*,26,14
IN,36373,18093,115,64,51,13,20,46,36,14,35,33,11,22,*
IN,36373,18095,214,121,93,34,38,74,68,*,88,57,*,35,*
IN,36373,18097,"1,825","1,033",792,336,408,568,513,132,695,451,119,428,70
IN,36373,18099,140,77,63,15,24,45,56,26,39,35,21,19,*
IN,36373,18101,62,31,31,*,*,18,22,*,32,*,0,12,*
IN,36373,18103,60,30,30,*,*,17,30,*,20,27,0,*,*
IN,36373,18105,317,167,150,42,92,102,81,37,120,68,30,62,13
IN,36373,18107,159,87,72,23,34,50,52,*,60,50,*,36,*
IN,36373,18109,211,115,96,33,38,66,74,*,83,52,*,52,16
IN,36373,18111,99,48,51,13,13,37,36,13,28,40,*,*,11
IN,36373,18113,139,74,65,13,27,50,49,*,57,40,*,21,13
IN,36373,18115,*,*,*,*,*,*,*,*,*,*,0,*,0
IN,36373,18117,61,36,25,*,*,21,32,13,30,12,*,*,*
IN,36373,18119,70,42,28,*,*,19,31,21,26,15,*,*,*
IN,36373,18121,30,19,11,*,*,*,11,*,*,*,0,11,0
IN,36373,18123,76,42,34,*,22,*,25,12,35,19,*,*,*
IN,36373,18125,51,31,20,*,*,16,19,*,22,*,*,*,*
IN,36373,18127,568,306,262,133,104,180,151,35,203,174,24,132,22
IN,36373,18129,95,53,42,11,18,29,37,18,38,26,*,*,*
IN,36373,18131,41,22,19,*,*,17,11,*,20,15,0,*,*
IN,36373,18133,93,50,43,*,*,31,38,19,36,21,*,*,*
IN,36373,18135,159,77,82,22,16,60,61,*,77,36,*,25,13
IN,36373,18137,75,35,40,*,*,25,31,*,21,28,*,17,*
IN,36373,18139,105,62,43,16,15,45,29,12,55,21,*,*,*
IN,36373,18141,601,328,273,92,120,213,176,87,207,150,18,139,22
IN,36373,18143,95,44,51,*,*,36,39,*,51,20,*,12,*
IN,36373,18145,164,97,67,22,22,55,65,*,81,40,*,21,12
IN,36373,18147,66,39,27,*,*,24,21,14,36,*,*,*,*
IN,36373,18149,50,30,20,*,*,20,12,*,18,17,*,*,*
IN,36373,18151,165,98,67,22,21,50,72,19,78,46,*,*,*
IN,36373,18153,29,14,15,*,*,19,*,*,16,*,0,*,*
IN,36373,18155,26,12,14,*,*,16,*,*,12,*,0,*,*
IN,36373,18157,399,203,196,82,93,129,95,26,148,102,30,93,19
IN,36373,18159,48,27,21,*,*,15,18,*,19,16,*,*,*
IN,36373,18161,98,53,45,13,12,35,38,*,51,34,0,*,*
IN,36373,18163,633,371,262,86,186,171,190,90,299,130,17,97,37
IN,36373,18165,29,13,16,*,*,*,12,*,*,*,*,*,0
IN,36373,18167,155,81,74,23,36,51,45,*,56,40,*,35,14
IN,36373,18169,122,69,53,13,26,49,34,19,62,32,*,*,*
IN,36373,18171,50,23,27,*,*,25,11,*,17,14,*,*,*
IN,36373,18173,225,131,94,34,43,68,80,*,107,58,*,36,16
IN,36373,18175,193,104,89,21,36,77,59,26,81,51,*,*,23
IN,36373,18177,482,262,220,47,64,147,224,52,217,148,19,46,35
IN,36373,18179,78,44,34,15,21,25,17,13,42,16,*,*,*
IN,36373,18181,158,77,81,31,33,49,45,*,46,65,*,26,*
IN,36373,18183,158,85,73,27,37,40,54,*,66,49,*,25,13
IN,50816,18001,322,156,166,58,65,105,94,*,123,146,*,26,*
IN,50816,18003,"1,915","1,049",866,331,417,570,597,178,778,641,74,244,22
IN,50816,18011,*,*,*,0,*,*,*,*,*,0,*,*,*
IN,50816,18017,19,*,*,*,*,*,*,*,*,*,0,12,0
IN,50816,18023,*,*,*,0,*,*,0,0,0,*,0,*,0
IN,50816,18033,189,107,82,20,32,65,72,*,84,68,*,18,*
IN,50816,18039,17,*,*,*,*,*,*,*,*,*,*,*,0
IN,50816,18049,*,*,*,*,*,0,0,0,0,0,0,*,0
IN,50816,18053,*,*,*,*,*,*,*,*,*,*,*,*,0
IN,50816,18057,42,19,23,*,13,12,*,*,12,12,*,12,0
IN,50816,18067,*,0,*,0,*,0,0,0,*,0,0,0,0
IN,50816,18069,163,86,77,32,24,41,66,17,63,60,*,*,*
IN,50816,18073,*,*,*,0,*,0,*,0,*,0,0,*,0
IN,50816,18075,*,*,*,0,0,*,*,0,*,*,0,0,0
IN,50816,18085,14,*,*,*,*,*,*,*,*,*,*,*,0
IN,50816,18087,62,31,31,*,*,19,25,*,26,18,*,*,0
IN,50816,18091,*,*,*,0,*,*,*,0,*,0,0,0,0
IN,50816,18095,*,*,*,0,*,*,*,*,*,*,*,*,*
IN,50816,18099,*,*,0,0,*,0,*,*,*,0,0,0,0
IN,50816,18103,*,*,*,*,*,*,*,*,0,*,0,*,0
IN,50816,18113,90,46,44,11,15,31,33,*,39,21,*,18,0
IN,50816,18131,*,*,*,0,*,*,*,*,*,0,0,0,0
IN,50816,18135,*,*,0,0,*,0,0,0,0,0,0,*,*
IN,50816,18141,32,18,14,*,*,*,*,*,*,*,0,*,*
IN,50816,18149,*,0,*,0,0,*,0,0,*,0,0,0,0
IN,50816,18151,118,57,61,19,13,42,44,*,37,43,*,25,*
IN,50816,18157,11,*,*,*,*,*,*,0,*,*,0,*,*
IN,50816,18159,*,*,*,0,0,*,*,*,0,0,0,*,0
IN,50816,18169,130,73,57,19,24,33,54,*,68,34,*,16,*
IN,50816,18179,301,158,143,49,48,89,115,*,132,130,*,20,*
IN,50816,18183,167,82,85,23,30,49,65,*,60,64,*,20,0
IN,54192,18001,301,149,152,32,65,104,100,32,165,72,*,*,28
IN,54192,18003,"2,201","1,178","1,023",213,624,768,596,195,"1,176",482,87,261,226
IN,54192,18009,157,94,63,16,36,39,66,*,93,21,*,20,20
IN,54192,18011,513,295,218,83,108,186,136,48,231,145,17,72,62
IN,54192,18015,160,88,72,12,32,48,68,18,101,29,*,*,23
IN,54192,18017,247,129,118,21,58,70,98,36,143,48,*,*,29
IN,54192,18019,230,119,111,35,68,78,49,20,77,54,15,64,24
IN,54192,18025,23,*,*,*,*,*,*,*,13,*,0,*,*
IN,54192,18027,129,64,65,12,25,56,36,15,83,20,*,*,14
IN,54192,18031,272,157,115,20,61,85,106,*,142,77,*,24,25
IN,54192,18033,323,160,163,43,68,102,110,22,186,76,14,25,25
IN,54192,18035,"1,240",701,539,85,309,421,425,184,695,243,37,81,158
IN,54192,18037,186,102,84,13,41,59,73,14,100,56,*,*,15
IN,54192,18039,"1,555",839,716,192,395,515,453,109,833,402,52,159,99
IN,54192,18043,574,326,248,69,163,190,152,69,307,108,15,75,44
IN,54192,18047,251,130,121,19,33,89,110,32,117,70,*,*,37
IN,54192,18049,155,86,69,16,30,52,57,*,84,44,*,13,19
IN,54192,18051,80,46,34,14,15,25,26,12,43,15,*,*,12
IN,54192,18055,386,207,179,29,78,157,122,46,222,77,15,26,45
IN,54192,18057,"2,227","1,172","1,055",353,622,779,473,271,851,571,125,409,144
IN,54192,18059,306,184,122,43,63,107,93,49,147,59,12,39,44
IN,54192,18061,34,15,19,*,*,15,11,*,12,11,0,*,*
IN,54192,18063,"1,317",752,565,198,333,461,325,150,586,354,61,166,95
IN,54192,18065,160,97,63,*,*,53,74,28,90,27,*,*,31
IN,54192,18069,381,214,167,47,92,115,127,*,196,121,*,33,32
IN,54192,18071,262,147,115,22,50,95,95,24,184,42,*,*,31
IN,54192,18075,163,89,74,20,39,48,56,*,110,30,*,13,23
IN,54192,18081,"1,432",772,660,165,417,480,370,207,698,343,45,139,116
IN,54192,18087,293,161,132,25,49,94,125,*,172,75,*,23,26
IN,54192,18091,545,319,226,47,135,174,189,66,306,121,14,38,79
IN,54192,18093,637,370,267,45,133,251,208,64,330,157,31,55,77
IN,54192,18097,"6,095","3,371","2,724",467,"1,876","2,168","1,584","1,106","2,963","1,180",239,607,596
IN,54192,18099,284,157,127,34,59,86,105,11,167,74,11,21,25
IN,54192,18101,70,34,36,*,*,22,33,*,49,14,0,*,*
IN,54192,18105,"2,278","1,210","1,068",172,853,735,518,290,"1,241",450,60,237,178
IN,54192,18109,630,349,281,57,146,213,214,77,304,171,30,48,87
IN,54192,18113,521,296,225,47,103,134,237,35,287,150,15,34,47
IN,54192,18117,190,106,84,13,27,72,78,21,130,26,*,*,26
IN,54192,18119,170,95,75,*,*,48,82,16,104,34,*,*,23
IN,54192,18123,112,67,45,*,*,31,59,16,70,17,*,*,17
IN,54192,18125,50,25,25,*,*,21,21,*,25,13,*,*,*
IN,54192,18131,101,52,49,*,*,35,35,*,59,21,*,11,12
IN,54192,18137,288,162,126,40,49,97,102,*,166,81,*,26,25
IN,54192,18141,"2,269","1,247","1,022",203,636,731,699,254,"1,277",440,76,222,176
IN,54192,18143,158,89,69,*,*,49,59,27,80,27,*,*,20
IN,54192,18145,388,224,164,30,82,136,140,*,217,90,*,41,65
IN,54192,18147,102,59,43,12,17,34,39,11,57,27,*,*,*
IN,54192,18149,298,171,127,26,53,105,114,47,183,52,*,*,35
IN,54192,18151,397,225,172,27,75,126,169,*,225,110,*,37,23
IN,54192,18153,22,*,*,0,*,*,*,*,16,*,0,*,*
IN,54192,18157,"1,539",821,718,179,509,495,356,231,773,298,62,175,123
IN,54192,18159,143,69,74,*,*,47,58,22,80,31,*,*,18
IN,54192,18169,388,220,168,41,81,116,150,*,208,105,*,37,30
IN,54192,18181,199,107,92,21,39,71,68,35,91,37,*,*,45
IN,62033,18001,19,*,*,*,*,*,*,0,11,*,0,*,*
IN,62033,18003,"1,378",762,616,192,367,438,381,128,805,283,31,131,34
IN,62033,18005,750,423,327,95,151,223,281,73,414,152,21,90,31
IN,62033,18007,88,46,42,15,16,32,25,*,34,18,*,16,*
IN,62033,18009,36,20,16,*,*,*,21,*,15,*,*,*,*
IN,62033,18011,487,259,228,97,110,151,129,35,215,103,24,110,*
IN,62033,18013,194,113,81,12,39,58,85,26,93,52,*,*,12
IN,62033,18015,123,72,51,25,24,40,34,11,78,23,*,*,*
IN,62033,18017,181,106,75,19,37,63,62,33,76,52,*,*,*
IN,62033,18019,12,*,*,*,*,*,*,0,*,0,*,*,*
IN,62033,18021,420,230,190,55,86,147,132,52,232,103,12,21,23
IN,62033,18023,245,131,114,18,39,78,110,26,150,46,*,*,14
IN,62033,18025,20,*,*,*,*,*,*,*,*,*,0,0,0
IN,62033,18027,14,*,*,0,*,*,*,*,*,*,0,0,*
IN,62033,18029,143,72,71,11,40,45,47,21,78,25,*,*,*
IN,62033,18031,44,22,22,*,*,16,17,*,25,11,*,*,*
IN,62033,18033,27,15,12,0,*,*,20,*,17,*,0,0,0
IN,62033,18035,268,148,120,24,72,86,86,44,155,47,*,*,*
IN,62033,18037,21,*,*,*,*,*,*,*,15,0,0,*,*
IN,62033,18039,920,536,384,116,223,286,295,127,489,189,32,83,36
IN,62033,18041,142,77,65,11,26,56,49,*,98,25,*,*,*
IN,62033,18043,108,55,53,20,31,33,24,*,68,18,*,13,*
IN,62033,18045,186,105,81,12,19,61,94,13,112,38,*,*,*
IN,62033,18047,13,*,*,*,*,*,*,0,13,0,0,0,0
IN,62033,18049,237,134,103,26,35,62,114,*,129,62,*,28,*
IN,62033,18051,99,50,49,16,12,36,35,*,61,17,*,*,*
IN,62033,18053,192,106,86,*,*,72,71,42,113,*,*,16,*
IN,62033,18055,71,33,38,*,*,29,25,14,42,*,*,*,*
IN,62033,18057,"2,437","1,338","1,099",483,597,789,568,213,"1,004",576,151,493,61
IN,62033,18059,547,289,258,95,139,174,139,*,254,162,*,85,16
IN,62033,18061,*,*,*,0,*,*,*,0,*,*,0,*,*
IN,62033,18063,"1,218",670,548,222,309,410,277,133,553,305,39,188,28
IN,62033,18065,302,175,127,29,59,102,112,*,173,66,*,31,*
IN,62033,18067,667,359,308,63,170,210,224,57,354,159,26,71,52
IN,62033,18069,25,*,*,*,*,*,*,*,13,*,0,*,0
IN,62033,18071,29,16,13,*,*,*,*,*,13,*,0,*,*
IN,62033,18073,342,190,152,30,69,112,131,38,213,64,*,*,16
IN,62033,18075,38,19,19,*,*,*,19,*,20,*,0,*,*
IN,62033,18077,118,66,52,*,37,*,39,*,75,23,*,*,12
IN,62033,18079,188,112,76,13,35,59,81,36,114,26,*,*,14
IN,62033,18081,936,502,434,178,210,322,226,109,427,243,27,130,26
IN,62033,18083,11,*,*,0,*,*,*,0,*,*,0,0,0
IN,62033,18085,867,469,398,135,192,302,238,78,500,187,22,80,29
IN,62033,18087,60,32,28,*,15,23,*,*,35,14,*,*,*
IN,62033,18089,"3,403","1,888","1,515",388,882,"1,145",988,376,"1,863",702,117,345,103
IN,62033,18091,871,502,369,81,162,299,329,95,508,178,36,54,28
IN,62033,18093,244,140,104,21,46,85,92,35,127,47,*,*,14
IN,62033,18095,786,438,348,69,167,260,290,88,447,179,24,48,32
IN,62033,18097,"6,628","3,678","2,950",695,"1,724","2,229","1,980",907,"3,567","1,128",212,814,240
IN,62033,18099,534,296,238,77,108,174,175,62,303,93,23,53,26
IN,62033,18101,*,*,*,0,0,*,*,*,*,*,0,0,0
IN,62033,18103,321,184,137,38,62,118,103,34,175,71,*,*,25
IN,62033,18105,546,283,263,75,134,176,161,53,254,129,12,98,19
IN,62033,18107,250,143,107,22,48,78,102,26,131,66,*,*,14
IN,62033,18109,657,372,285,93,129,212,223,67,340,152,32,66,35
IN,62033,18111,160,85,75,18,26,52,64,23,102,24,*,*,*
IN,62033,18113,55,28,27,*,*,11,29,*,29,17,0,*,*
IN,62033,18115,17,*,*,0,*,*,*,*,12,*,0,0,0
IN,62033,18117,31,19,12,*,*,*,15,*,14,*,*,*,*
IN,62033,18119,105,54,51,*,*,37,46,17,68,14,*,*,*
IN,62033,18121,199,116,83,11,33,64,91,29,118,31,*,*,*
IN,62033,18123,*,*,0,0,0,0,*,0,*,*,0,0,0
IN,62033,18125,16,*,*,*,*,*,*,0,*,12,0,*,0
IN,62033,18127,"1,053",597,456,143,246,360,304,106,552,266,30,99,30
IN,62033,18129,100,53,47,15,24,38,23,*,73,15,0,*,*
IN,62033,18131,68,38,30,*,*,22,24,*,32,20,*,*,0
